"ID","Name","Node"
"load-5274-1","WILMER 0-1","5274"
"load-5275-1","DAWSON 0-1","5275"
"load-5276-1","MART 0-1","5276"
"load-5277-1","LITTLE ELM 0-1","5277"
"load-5278-1","TEMPLE 2 0-1","5278"
"load-5280-1","TEMPLE 1 1-1","5280"
"load-5280-2","TEMPLE 1 1-2","5280"
"load-5284-1","QUINLAN 0-1","5284"
"load-5285-1","CHICO 0-1","5285"
"load-5286-1","DUBLIN 2 0-1","5286"
"load-5286-2","DUBLIN 2 0-2","5286"
"load-5286-3","DUBLIN 2 0-3","5286"
"load-5287-1","ARLINGTON~10-1","5287"
"load-5287-2","ARLINGTON~10-2","5287"
"load-5287-3","ARLINGTON~10-3","5287"
"load-5288-1","WOLFE CITY 0-1","5288"
"load-5289-1","DALLAS 26 0-1","5289"
"load-5290-1","WHITNEY 0-1","5290"
"load-5291-1","FORT WORT~18-1","5291"
"load-5292-1","FORT WORT~20-1","5292"
"load-5293-1","JOSHUA 0-1","5293"
"load-5294-1","DALLAS 12 0-1","5294"
"load-5296-1","MCKINNEY 1 1-1","5296"
"load-5305-1","ALLEN 1 1-1","5305"
"load-5306-1","ALEDO 2 0-1","5306"
"load-5307-1","THE COLONY 0-1","5307"
"load-5308-1","SUNNYVALE 0-1","5308"
"load-5309-1","DALLAS 10 0-1","5309"
"load-5310-1","FORT WORT~24-1","5310"
"load-5311-1","DALLAS 30 0-1","5311"
"load-5312-1","AZLE 0-1","5312"
"load-5313-1","HUTCHINS 0-1","5313"
"load-5314-1","VALLEY MIL~1-1","5314"
"load-5315-1","DENTON 6 0-1","5315"
"load-5316-1","MESQUITE 3 0-1","5316"
"load-5323-1","DALLAS 2 1-1","5323"
"load-5327-1","MOUNT CALM 0-1","5327"
"load-5328-1","RIESEL 2 0-1","5328"
"load-5328-2","RIESEL 2 0-2","5328"
"load-5328-3","RIESEL 2 0-3","5328"
"load-5329-1","DALLAS 17 0-1","5329"
"load-5330-1","ARLINGTON~12-1","5330"
"load-5331-1","CELINA 0-1","5331"
"load-5332-1","FORT WORTH~8-1","5332"
"load-5333-1","RED OAK 0-1","5333"
"load-5334-1","CLYDE 0-1","5334"
"load-5335-1","IRVING 2 0-1","5335"
"load-5336-1","ROWLETT 1 0-1","5336"
"load-5337-1","JACKSBORO ~4-1","5337"
"load-5338-1","GRANBURY 3 0-1","5338"
"load-5339-1","SOUTHLAKE 0-1","5339"
"load-5340-1","DALLAS 29 0-1","5340"
"load-5340-2","DALLAS 29 0-2","5340"
"load-5340-3","DALLAS 29 0-3","5340"
"load-5341-1","LEWISVILLE~1-1","5341"
"load-5344-1","DALLAS 36 0-1","5344"
"load-5345-1","HILLSBORO 0-1","5345"
"load-5346-1","FORT WORTH~7-1","5346"
"load-5347-1","CISCO 0-1","5347"
"load-5348-1","ITASCA 0-1","5348"
"load-5349-1","LANCASTER ~2-1","5349"
"load-5351-1","GARLAND 1 1-1","5351"
"load-5352-1","DALLAS 9 0-1","5352"
"load-5353-1","DUNCANVILL~2-1","5353"
"load-5354-1","MESQUITE 1 0-1","5354"
"load-5355-1","MAYPEARL 0-1","5355"
"load-5356-1","GARLAND 3 0-1","5356"
"load-5357-1","ALLEN 2 0-1","5357"
"load-5362-1","BRIDGEPORT 1-1","5362"
"load-5370-1","LEWISVILLE~4-1","5370"
"load-5371-1","SEAGOVILLE 0-1","5371"
"load-5372-1","DALLAS 31 0-1","5372"
"load-5373-1","HALTOM CIT~1-1","5373"
"load-5373-2","HALTOM CIT~1-2","5373"
"load-5374-1","BALCH SPRI~1-1","5374"
"load-5375-1","FORT WORTH~5-1","5375"
"load-5376-1","DALLAS 43 0-1","5376"
"load-5377-1","KILLEEN 2 0-1","5377"
"load-5378-1","WACO 5 0-1","5378"
"load-5379-1","FORT WORT~29-1","5379"
"load-5381-1","ENNIS 1-1","5381"
"load-5385-1","DALLAS 3 1-1","5385"
"load-5386-1","RICHARDSON~1-1","5386"
"load-5387-1","FORT WORT~14-1","5387"
"load-5389-1","WACO 2 1-1","5389"
"load-5392-1","ROGERS 2-1","5392"
"load-5393-1","CHINA SPRI~1-1","5393"
"load-5400-1","MCKINNEY 2 0-1","5400"
"load-5402-1","GRANBURY 2 1-1","5402"
"load-5407-1","CLIFTON 2 0-1","5407"
"load-5408-1","FARMERSVIL~1-1","5408"
"load-5409-1","ARLINGTON ~8-1","5409"
"load-5411-1","KILLEEN 3 1-1","5411"
"load-5412-1","WYLIE 0-1","5412"
"load-5420-1","FORT WORTH~2-1","5420"
"load-5421-1","JOSEPHINE 0-1","5421"
"load-5422-1","LEWSIVILLE 0-1","5422"
"load-5425-1","DALLAS 40 0-1","5425"
"load-5425-2","DALLAS 40 0-2","5425"
"load-5425-3","DALLAS 40 0-3","5425"
"load-5426-1","KEMP 0-1","5426"
"load-5427-1","WAXAHACHIE~2-1","5427"
"load-5428-1","HURST 0-1","5428"
"load-5429-1","FORT WORT~10-1","5429"
"load-5430-1","WEATHERFOR~2-1","5430"
"load-5431-1","ROCKWALL 2 0-1","5431"
"load-5432-1","WEATHERFOR~3-1","5432"
"load-5432-2","WEATHERFOR~3-2","5432"
"load-5433-1","FORT WORT~23-1","5433"
"load-5434-1","NEWARK 0-1","5434"
"load-5435-1","SANTO 0-1","5435"
"load-5436-1","DALLAS 18 0-1","5436"
"load-5437-1","ELM MOTT 0-1","5437"
"load-5438-1","FORT WORTH~9-1","5438"
"load-5439-1","WAXAHACHIE~1-1","5439"
"load-5440-1","ARLINGTON~11-1","5440"
"load-5441-1","FORT WORT~13-1","5441"
"load-5442-1","FORT WORT~27-1","5442"
"load-5443-1","FORT WORTH~3-1","5443"
"load-5446-1","HEWITT 0-1","5446"
"load-5447-1","ARLINGTON ~9-1","5447"
"load-5447-2","ARLINGTON ~9-2","5447"
"load-5449-1","GRAND PRAI~4-1","5449"
"load-5450-1","MELISSA 0-1","5450"
"load-5452-1","COPPERAS C~2-1","5452"
"load-5453-1","CLEBURNE 1 0-1","5453"
"load-5453-2","CLEBURNE 1 0-2","5453"
"load-5454-1","GREENVILLE~5-1","5454"
"load-5455-1","ALVORD 0-1","5455"
"load-5456-1","GORMAN 0-1","5456"
"load-5456-2","GORMAN 0-2","5456"
"load-5457-1","COLLEYVILL~1-1","5457"
"load-5457-2","COLLEYVILL~1-2","5457"
"load-5460-1","HOLLAND 2-1","5460"
"load-5461-1","TEMPLE 3 0-1","5461"
"load-5462-1","DALLAS 34 0-1","5462"
"load-5463-1","IRVING 4 0-1","5463"
"load-5465-1","FRISCO 2 1-1","5465"
"load-5466-1","GATESVILLE~3-1","5466"
"load-5467-1","DALLAS 25 0-1","5467"
"load-5468-1","DALLAS 37 0-1","5468"
"load-5469-1","FORT WORT~11-1","5469"
"load-5470-1","WOODWAY 0-1","5470"
"load-5471-1","MINGUS 0-1","5471"
"load-5472-1","THROCKMORT~1-1","5472"
"load-5473-1","NEMO 0-1","5473"
"load-5473-2","NEMO 0-2","5473"
"load-5474-1","ABBOTT 0-1","5474"
"load-5475-1","ALVARADO 0-1","5475"
"load-5476-1","CORSICANA ~1-1","5476"
"load-5477-1","HARKER HEI~1-1","5477"
"load-5478-1","IRVING 3 0-1","5478"
"load-5480-1","BURLESON 1-1","5480"
"load-5481-1","FORT WORT~21-1","5481"
"load-5482-1","DALLAS 23 0-1","5482"
"load-5483-1","NORTH RICH~1-1","5483"
"load-5484-1","CROSS PLAI~1-1","5484"
"load-5484-2","CROSS PLAI~1-2","5484"
"load-5485-1","BLOOMING G~1-1","5485"
"load-6001-1","CONVERSE 0-1","6001"
"load-6002-1","SAN ANTON~63-1","6002"
"load-6005-1","BASTROP 2-1","6005"
"load-6011-1","MARION 2 0-1","6011"
"load-6011-2","MARION 2 0-2","6011"
"load-6012-1","PAIGE 0-1","6012"
"load-6013-1","SAN ANTON~59-1","6013"
"load-6013-2","SAN ANTON~59-2","6013"
"load-6014-1","WAELDER 0-1","6014"
"load-6015-1","ATASCOSA 0-1","6015"
"load-6016-1","SAN ANTON~57-1","6016"
"load-6017-1","CIBOLO 0-1","6017"
"load-6018-1","AUSTIN 6 0-1","6018"
"load-6019-1","AUSTIN 25 0-1","6019"
"load-6020-1","HORSESHOE ~1-1","6020"
"load-6023-1","LEANDER 1 2-1","6023"
"load-6024-1","AUSTIN 10 0-1","6024"
"load-6025-1","SAN ANTON~44-1","6025"
"load-6025-2","SAN ANTON~44-2","6025"
"load-6026-1","SAN ANTON~68-1","6026"
"load-6027-1","ELGIN 0-1","6027"
"load-6028-1","AUSTIN 31 0-1","6028"
"load-6029-1","RUNGE 0-1","6029"
"load-6029-2","RUNGE 0-2","6029"
"load-6029-3","RUNGE 0-3","6029"
"load-6031-1","YOAKUM 1-1","6031"
"load-6032-1","AUSTIN 37 0-1","6032"
"load-6035-1","PFLUGERVIL~3-1","6035"
"load-6037-1","SAN ANTON~13-1","6037"
"load-6040-1","AUSTIN 3 2-1","6040"
"load-6043-1","SAN ANTON~67-1","6043"
"load-6044-1","SAN ANTON~20-1","6044"
"load-6047-1","SAN ANTON~23-1","6047"
"load-6055-1","BERGHEIM 0-1","6055"
"load-6058-1","NEW BRAUN~11-1","6058"
"load-6059-1","D HANIS 0-1","6059"
"load-6060-1","SAN ANTON~36-1","6060"
"load-6061-1","AUSTIN 7 0-1","6061"
"load-6064-1","BRENHAM 2-1","6064"
"load-6065-1","BERTRAM 0-1","6065"
"load-6091-1","WIMBERLEY 0-1","6091"
"load-6092-1","GONZALES 0-1","6092"
"load-6093-1","SAN ANTON~11-1","6093"
"load-6094-1","SAN ANTON~15-1","6094"
"load-6095-1","HUTTO 0-1","6095"
"load-6096-1","LULING 0-1","6096"
"load-6097-1","SAN ANTON~32-1","6097"
"load-6098-1","AUSTIN 12 0-1","6098"
"load-6099-1","SAN ANTON~16-1","6099"
"load-6100-1","ADKINS 0-1","6100"
"load-6103-1","WINCHESTER 2-1","6103"
"load-6103-2","WINCHESTER 2-2","6103"
"load-6109-1","ROCKDALE 1 2-1","6109"
"load-6109-2","ROCKDALE 1 2-2","6109"
"load-6112-1","NATALIA 0-1","6112"
"load-6113-1","AUSTIN 20 0-1","6113"
"load-6114-1","SAN ANTON~60-1","6114"
"load-6115-1","SAN ANTON~69-1","6115"
"load-6116-1","TAYLOR 0-1","6116"
"load-6116-2","TAYLOR 0-2","6116"
"load-6117-1","SMITHVILLE 0-1","6117"
"load-6120-1","CEDAR PARK 2-1","6120"
"load-6121-1","SAN ANTON~37-1","6121"
"load-6122-1","HALLETTSVI~1-1","6122"
"load-6123-1","AUSTIN 5 0-1","6123"
"load-6124-1","NEW BRAUN~12-1","6124"
"load-6125-1","SUTHERLAND~1-1","6125"
"load-6126-1","AUSTIN 34 0-1","6126"
"load-6127-1","CAMERON 0-1","6127"
"load-6128-1","SAN ANTON~49-1","6128"
"load-6129-1","MEDINA 0-1","6129"
"load-6129-2","MEDINA 0-2","6129"
"load-6129-3","MEDINA 0-3","6129"
"load-6130-1","MANCHACA 0-1","6130"
"load-6131-1","SPRING BRA~1-1","6131"
"load-6132-1","AUSTIN 19 0-1","6132"
"load-6133-1","FLATONIA 0-1","6133"
"load-6134-1","GRANGER 0-1","6134"
"load-6135-1","FAYETTEVIL~1-1","6135"
"load-6135-2","FAYETTEVIL~1-2","6135"
"load-6136-1","GEORGETOWN~2-1","6136"
"load-6137-1","AUSTIN 35 0-1","6137"
"load-6138-1","PIPE CREEK 0-1","6138"
"load-6139-1","RED ROCK 0-1","6139"
"load-6139-2","RED ROCK 0-2","6139"
"load-6140-1","JARRELL 0-1","6140"
"load-6150-1","SAN ANTON~50-1","6150"
"load-6151-1","SCHULENBUR~1-1","6151"
"load-6153-1","SAN ANTON~34-1","6153"
"load-6154-1","DRIPPING S~1-1","6154"
"load-6155-1","SAN ANTON~38-1","6155"
"load-6156-1","MARBLE FA~11-1","6156"
"load-6157-1","BOERNE 1 0-1","6157"
"load-6158-1","WASHINGTON 0-1","6158"
"load-6159-1","SCHERTZ 0-1","6159"
"load-6160-1","AUSTIN 8 0-1","6160"
"load-6160-2","AUSTIN 8 0-2","6160"
"load-6168-1","SAN ANTON~62-1","6168"
"load-6171-1","SAN ANTON~77-1","6171"
"load-6171-2","SAN ANTON~77-2","6171"
"load-6173-1","CUERO 2 1-1","6173"
"load-6174-1","SAN ANTON~10-1","6174"
"load-6175-1","AUSTIN 16 0-1","6175"
"load-6176-1","AUSTIN 39 0-1","6176"
"load-6178-1","SAN ANTON~74-1","6178"
"load-6179-1","SAN ANTON~58-1","6179"
"load-6180-1","LA VERNIA 0-1","6180"
"load-6181-1","MANOR 0-1","6181"
"load-6182-1","SAN ANTON~54-1","6182"
"load-6183-1","GIDDINGS 0-1","6183"
"load-6184-1","AUSTIN 32 0-1","6184"
"load-6185-1","AUSTIN 38 0-1","6185"
"load-6186-1","AUSTIN 30 0-1","6186"
"load-6187-1","AUSTIN 28 0-1","6187"
"load-6189-1","COLUMBUS 1-1","6189"
"load-6189-2","COLUMBUS 1-2","6189"
"load-6189-3","COLUMBUS 1-3","6189"
"load-6190-1","SHINER 0-1","6190"
"load-6191-1","SAN ANTON~42-1","6191"
"load-6193-1","CALDWELL 1-1","6193"
"load-6194-1","AUSTIN 18 0-1","6194"
"load-6195-1","INDUSTRY 0-1","6195"
"load-6195-2","INDUSTRY 0-2","6195"
"load-6196-1","DALE 0-1","6196"
"load-6199-1","SAN ANTON~53-1","6199"
"load-6200-1","SAN ANTON~19-1","6200"
"load-6200-2","SAN ANTON~19-2","6200"
"load-6201-1","SAN ANTON~47-1","6201"
"load-6202-1","MARTINDALE 0-1","6202"
"load-6202-2","MARTINDALE 0-2","6202"
"load-6203-1","SAN ANTON~18-1","6203"
"load-6204-1","SAN ANTON~35-1","6204"
"load-6205-1","AUSTIN 29 0-1","6205"
"load-6206-1","LEXINGTON 0-1","6206"
"load-6206-2","LEXINGTON 0-2","6206"
"load-6206-3","LEXINGTON 0-3","6206"
"load-6207-1","LEANDER 2 0-1","6207"
"load-6208-1","AUSTIN 15 0-1","6208"
"load-6208-2","AUSTIN 15 0-2","6208"
"load-6209-1","MICO 0-1","6209"
"load-6209-2","MICO 0-2","6209"
"load-6217-1","AUSTIN 36 0-1","6217"
"load-6218-1","LOCKHART 0-1","6218"
"load-6219-1","AUSTIN 17 0-1","6219"
"load-6220-1","SAN ANTON~14-1","6220"
"load-6221-1","FALLS CITY 0-1","6221"
"load-6221-2","FALLS CITY 0-2","6221"
"load-6223-1","AUSTIN 27 1-1","6223"
"load-6224-1","AUSTIN 23 0-1","6224"
"load-6225-1","SAN ANTON~39-1","6225"
"load-6226-1","BLANCO 0-1","6226"
"load-6227-1","AUSTIN 24 0-1","6227"
"load-6230-1","SAN MARCOS 2-1","6230"
"load-6231-1","BUDA 0-1","6231"
"load-6232-1","DEL VALLE 0-1","6232"
"load-6233-1","AUSTIN 4 0-1","6233"
"load-6236-1","SAN ANTON~72-1","6236"
"load-6237-1","BURLINGTON 0-1","6237"
"load-6238-1","AUSTIN 13 0-1","6238"
"load-6241-1","ELMENDORF 2-1","6241"
"load-6241-2","ELMENDORF 2-2","6241"
"load-6250-1","SAN ANTON~78-1","6250"
"load-6251-1","CANYON LAK~1-1","6251"
"load-6251-2","CANYON LAK~1-2","6251"
"load-6252-1","JOHNSON CI~1-1","6252"
"load-6252-2","JOHNSON CI~1-2","6252"
"load-6253-1","YORKTOWN 0-1","6253"
"load-6253-2","YORKTOWN 0-2","6253"
"load-6256-1","AUSTIN 2 2-1","6256"
"load-6261-1","LACKLAND A~1-1","6261"
"load-6262-1","LIBERTY HI~1-1","6262"
"load-6264-1","KENEDY 1-1","6264"
"load-6264-2","KENEDY 1-2","6264"
"load-6275-1","SAN ANTON~31-1","6275"
"load-6276-1","VON ORMY 0-1","6276"
"load-6278-1","KYLE 1-1","6278"
"load-6278-2","KYLE 1-2","6278"
"load-6280-1","SEGUIN 2 1-1","6280"
"load-6281-1","UNIVERSAL ~1-1","6281"
"load-6282-1","SPICEWOOD 0-1","6282"
"load-6283-1","SAINT HEDW~1-1","6283"
"load-6284-1","SAN ANTON~17-1","6284"
"load-6284-2","SAN ANTON~17-2","6284"
"load-6286-1","BOERNE 2 1-1","6286"
"load-6288-1","SAN ANTON~46-1","6288"
"load-6289-1","AUSTIN 26 0-1","6289"
"load-6290-1","AUSTIN 21 0-1","6290"
"load-6291-1","SAN ANTON~61-1","6291"
"load-6306-1","AUSTIN 11 0-1","6306"
"load-6307-1","SAN ANTON~55-1","6307"
"load-6307-2","SAN ANTON~55-2","6307"
"load-6309-1","HONDO 1-1","6309"
"load-6310-1","SAN ANTON~56-1","6310"
"load-6311-1","NEW ULM 0-1","6311"
"load-6311-2","NEW ULM 0-2","6311"
"load-6311-3","NEW ULM 0-3","6311"
"load-6312-1","SAN ANTON~80-1","6312"
"load-6313-1","AUSTIN 33 0-1","6313"
"load-6314-1","BULVERDE 0-1","6314"
"load-6319-1","GEORGETOWN~7-1","6319"
"load-6320-1","SAN ANTON~81-1","6320"
"load-6322-1","FLORESVILL~2-1","6322"
"load-6322-2","FLORESVILL~2-2","6322"
"load-6323-1","SAN ANTON~41-1","6323"
"load-6324-1","SAN ANTON~79-1","6324"
"load-6325-1","BUCKHOLTS 0-1","6325"
"load-6326-1","SOMERVILLE 0-1","6326"
"load-6326-2","SOMERVILLE 0-2","6326"
"load-6327-1","WEIMAR 0-1","6327"
"load-6327-2","WEIMAR 0-2","6327"
"load-6328-1","COMFORT 0-1","6328"
"load-6329-1","NORDHEIM 0-1","6329"
"load-6330-1","AUSTIN 9 0-1","6330"
"load-6330-2","AUSTIN 9 0-2","6330"
"load-6331-1","AUSTIN 22 0-1","6331"
"load-6332-1","HELOTES 0-1","6332"
"load-6335-1","SAN ANTON~66-1","6335"
"load-6336-1","BANDERA 0-1","6336"
"load-6337-1","SAN ANTON~43-1","6337"
"load-6338-1","ROCKDALE 2 0-1","6338"
"load-6338-2","ROCKDALE 2 0-2","6338"
"load-6338-3","ROCKDALE 2 0-3","6338"
"load-6339-1","CEDAR CREE~7-1","6339"
"load-6340-1","NIXON 0-1","6340"
"load-6340-2","NIXON 0-2","6340"
"load-6341-1","CHAPPELL H~1-1","6341"
"load-6344-1","ROUND ROC~11-1","6344"
"load-6345-1","AUSTIN 14 0-1","6345"
"load-6346-1","LEMING 0-1","6346"
"load-6351-1","AUSTIN 1 2-1","6351"
"load-6352-1","SAN ANTON~40-1","6352"
"load-6353-1","ROUND ROCK~8-1","6353"
"load-6355-1","ROUND ROC~13-1","6355"
"load-6356-1","SAN ANTON~48-1","6356"
"load-6357-1","DEVINE 0-1","6357"
"load-6357-2","DEVINE 0-2","6357"
"load-6358-1","GEORGETOWN~1-1","6358"
"load-6360-1","BURNET 1-1","6360"
"load-7001-1","INEZ 0-1","7001"
"load-7004-1","PASADENA 2 2-1","7004"
"load-7010-1","PRAIRIE VI~1-1","7010"
"load-7011-1","CONROE 1 0-1","7011"
"load-7012-1","SIMONTON 0-1","7012"
"load-7013-1","HOUSTON 80 0-1","7013"
"load-7014-1","HOUSTON 1 0-1","7014"
"load-7016-1","HOUSTON 9 0-1","7016"
"load-7017-1","HOUSTON 73 0-1","7017"
"load-7020-1","NURSERY 2-1","7020"
"load-7020-2","NURSERY 2-2","7020"
"load-7026-1","BACLIFF 0-1","7026"
"load-7026-2","BACLIFF 0-2","7026"
"load-7027-1","SPRING 1 0-1","7027"
"load-7028-1","HOUSTON 72 0-1","7028"
"load-7036-1","CONROE 5 1-1","7036"
"load-7039-1","SUGAR LAND~7-1","7039"
"load-7041-1","DAYTON 1-1","7041"
"load-7044-1","VICTORIA 2 2-1","7044"
"load-7049-1","KATY 1 2-1","7049"
"load-7050-1","MAGNOLIA 2 0-1","7050"
"load-7051-1","HOUSTON 29 0-1","7051"
"load-7052-1","MISSOURI C~1-1","7052"
"load-7053-1","RICHMOND 1 0-1","7053"
"load-7054-1","HOUSTON 11 0-1","7054"
"load-7055-1","HOUSTON 33 0-1","7055"
"load-7057-1","SPRING 8 1-1","7057"
"load-7067-1","HOUSTON 28 0-1","7067"
"load-7069-1","EL CAMPO 1-1","7069"
"load-7070-1","HOUSTON 12 0-1","7070"
"load-7071-1","PORT O CON~1-1","7071"
"load-7072-1","DICKINSON 0-1","7072"
"load-7074-1","GALVESTON ~2-1","7074"
"load-7075-1","HOUSTON 10 0-1","7075"
"load-7084-1","LEAGUE CIT~2-1","7084"
"load-7085-1","LIVERPOOL 0-1","7085"
"load-7086-1","HOUSTON 16 0-1","7086"
"load-7087-1","SUGAR LAND~1-1","7087"
"load-7088-1","RICHMOND 2 0-1","7088"
"load-7089-1","HOUSTON 82 0-1","7089"
"load-7090-1","PINEHURST 0-1","7090"
"load-7091-1","PEARLAND 2 0-1","7091"
"load-7092-1","HOUSTON 47 0-1","7092"
"load-7093-1","HOUSTON 79 0-1","7093"
"load-7094-1","HOUSTON 49 0-1","7094"
"load-7100-1","HOUSTON 18 0-1","7100"
"load-7101-1","HOUSTON 88 0-1","7101"
"load-7102-1","TOMBALL 1 0-1","7102"
"load-7103-1","HOUSTON 22 0-1","7103"
"load-7106-1","DEER PARK 2-1","7106"
"load-7116-1","WALLIS 0-1","7116"
"load-7117-1","HOUSTON 67 0-1","7117"
"load-7118-1","SPRING 4 0-1","7118"
"load-7119-1","SOUTH HOUS~1-1","7119"
"load-7120-1","HOUSTON 3 0-1","7120"
"load-7123-1","SEADRIFT 0-1","7123"
"load-7124-1","HOUSTON 34 0-1","7124"
"load-7127-1","SUGAR LAND~4-1","7127"
"load-7128-1","CONROE 7 0-1","7128"
"load-7129-1","LOLITA 0-1","7129"
"load-7129-2","LOLITA 0-2","7129"
"load-7132-1","LAPORTE 2-1","7132"
"load-7143-1","NEW CANEY 0-1","7143"
"load-7144-1","HOUSTON 14 0-1","7144"
"load-7145-1","HOUSTON 2 0-1","7145"
"load-7145-2","HOUSTON 2 0-2","7145"
"load-7147-1","HOUSTON 78 0-1","7147"
"load-7148-1","HOUSTON 40 0-1","7148"
"load-7149-1","BLOOMINGTO~1-1","7149"
"load-7149-2","BLOOMINGTO~1-2","7149"
"load-7149-3","BLOOMINGTO~1-3","7149"
"load-7151-1","WILLIS 2 1-1","7151"
"load-7152-1","HOUSTON 51 0-1","7152"
"load-7153-1","PALACIOS 0-1","7153"
"load-7153-2","PALACIOS 0-2","7153"
"load-7153-3","PALACIOS 0-3","7153"
"load-7153-4","PALACIOS 0-4","7153"
"load-7153-5","PALACIOS 0-5","7153"
"load-7154-1","CONROE 4 0-1","7154"
"load-7155-1","HOUSTON 52 0-1","7155"
"load-7157-1","SPRING 2 1-1","7157"
"load-7158-1","KINGWOOD 1 0-1","7158"
"load-7161-1","HOUSTON 5 2-1","7161"
"load-7172-1","TEXAS CITY~2-1","7172"
"load-7173-1","KINGWOOD 2 0-1","7173"
"load-7174-1","HOUSTON 8 0-1","7174"
"load-7174-2","HOUSTON 8 0-2","7174"
"load-7177-1","SPRING 7 2-1","7177"
"load-7178-1","HOUSTON 41 0-1","7178"
"load-7179-1","FRESNO 0-1","7179"
"load-7180-1","HOUSTON 48 0-1","7180"
"load-7181-1","HOUSTON 58 0-1","7181"
"load-7182-1","PATTISON 0-1","7182"
"load-7183-1","HOUSTON 77 0-1","7183"
"load-7185-1","MISSOURI C~3-1","7185"
"load-7188-1","HOUSTON 4 2-1","7188"
"load-7198-1","TOMBALL 2 0-1","7198"
"load-7201-1","CYPRESS 1 2-1","7201"
"load-7202-1","HEMPSTEAD 0-1","7202"
"load-7203-1","WEST COLUM~1-1","7203"
"load-7213-1","SANTA FE 1 0-1","7213"
"load-7213-2","SANTA FE 1 0-2","7213"
"load-7214-1","HOUSTON 27 0-1","7214"
"load-7215-1","SPRING 5 0-1","7215"
"load-7216-1","HOUSTON 46 0-1","7216"
"load-7217-1","HOUSTON 23 0-1","7217"
"load-7218-1","MONTGOMERY 0-1","7218"
"load-7219-1","HUNGERFORD 0-1","7219"
"load-7219-2","HUNGERFORD 0-2","7219"
"load-7220-1","HOUSTON 84 0-1","7220"
"load-7221-1","HOUSTON 83 0-1","7221"
"load-7222-1","HOUSTON 24 0-1","7222"
"load-7223-1","HOUSTON 76 0-1","7223"
"load-7224-1","HOUSTON 43 0-1","7224"
"load-7225-1","HOUSTON 81 0-1","7225"
"load-7226-1","HOUSTON 35 0-1","7226"
"load-7229-1","HOUSTON 90 2-1","7229"
"load-7230-1","BEASLEY 0-1","7230"
"load-7231-1","HOUSTON 7 0-1","7231"
"load-7232-1","LA MARQUE 0-1","7232"
"load-7233-1","WALLER 0-1","7233"
"load-7234-1","PORTER 0-1","7234"
"load-7235-1","CYPRESS 2 0-1","7235"
"load-7236-1","HOUSTON 30 0-1","7236"
"load-7237-1","FULSHEAR 0-1","7237"
"load-7238-1","LIBERTY 0-1","7238"
"load-7239-1","WINNIE 0-1","7239"
"load-7240-1","HOUSTON 63 0-1","7240"
"load-7241-1","HOUSTON 70 0-1","7241"
"load-7242-1","HOUSTON 55 0-1","7242"
"load-7243-1","CROSBY 0-1","7243"
"load-7244-1","MANVEL 0-1","7244"
"load-7245-1","HOUSTON 54 0-1","7245"
"load-7246-1","HOUSTON 89 0-1","7246"
"load-7247-1","DAMON 0-1","7247"
"load-7247-2","DAMON 0-2","7247"
"load-7248-1","HOUSTON 74 0-1","7248"
"load-7248-2","HOUSTON 74 0-2","7248"
"load-7249-1","HOUSTON 26 0-1","7249"
"load-7250-1","HOUSTON 32 0-1","7250"
"load-7251-1","HOCKLEY 0-1","7251"
"load-7253-1","ANGLETON 1-1","7253"
"load-7254-1","CONROE 3 0-1","7254"
"load-7255-1","HOUSTON 39 0-1","7255"
"load-7256-1","HOUSTON 59 0-1","7256"
"load-7257-1","PEARLAND 1 0-1","7257"
"load-7258-1","HOUSTON 56 0-1","7258"
"load-7259-1","HOUSTON 13 0-1","7259"
"load-7260-1","CHANNELVI~15-1","7260"
"load-7262-1","BAY CITY 1-1","7262"
"load-7265-1","PASADENA 3 2-1","7265"
"load-7271-1","BROOKSHIRE 0-1","7271"
"load-7272-1","HOUSTON 25 0-1","7272"
"load-7273-1","TEXAS CITY~3-1","7273"
"load-7275-1","VICTORIA 3 1-1","7275"
"load-7275-2","VICTORIA 3 1-2","7275"
"load-7276-1","HOUSTON 36 0-1","7276"
"load-7277-1","GANADO 0-1","7277"
"load-7279-1","MONT BELVI~2-1","7279"
"load-7283-1","BAYTOWN 3 1-1","7283"
"load-7290-1","SPRING 6 0-1","7290"
"load-7291-1","HUMBLE 2 0-1","7291"
"load-7292-1","HOUSTON 69 0-1","7292"
"load-7293-1","SANTA FE 2 0-1","7293"
"load-7294-1","PORT BOLIV~1-1","7294"
"load-7294-2","PORT BOLIV~1-2","7294"
"load-7295-1","HOUSTON 42 0-1","7295"
"load-7296-1","HOUSTON 85 0-1","7296"
"load-7297-1","HOUSTON 50 0-1","7297"
"load-7298-1","HOUSTON 62 0-1","7298"
"load-7299-1","EAGLE LAKE 0-1","7299"
"load-7299-2","EAGLE LAKE 0-2","7299"
"load-7300-1","CONROE 2 0-1","7300"
"load-7301-1","WEBSTER 0-1","7301"
"load-7302-1","SWEENY 0-1","7302"
"load-7302-2","SWEENY 0-2","7302"
"load-7303-1","BLESSING 0-1","7303"
"load-7306-1","WHARTON 1 2-1","7306"
"load-7306-2","WHARTON 1 2-2","7306"
"load-7313-1","LAKE JACKS~2-1","7313"
"load-7314-1","BELLVILLE 0-1","7314"
"load-7315-1","KATY 4 0-1","7315"
"load-7316-1","HOUSTON 38 0-1","7316"
"load-7317-1","FRIENDSWOO~1-1","7317"
"load-7318-1","HOUSTON 17 0-1","7318"
"load-7319-1","HOUSTON 66 0-1","7319"
