"ID","MW","MVAr","ConstMvaMW","ConstMvaMVAr","ConstIMW","ConstIMVAr","ConstYMW","ConstYMVAr","InService"
"load-4145-1",49.86,14.127,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4147-1",193.644,54.866005,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4148-1",1.515,0.42900002,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4148-2",0.378,0.107,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4148-3",12.744,3.6109998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4149-1",1.137,0.322,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4149-2",60.219,17.062,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4150-1",12.527999,3.5500002,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4154-1",26.324999,7.4589996,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4155-1",1.206,0.342,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4155-2",18.246,5.17,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4156-1",108.009,30.603,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4157-1",104.67,29.655998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4159-1",36.183,10.252,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4164-1",2.025,0.574,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4167-1",2.337,0.662,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4167-2",2.97,0.841,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4168-1",8.865,2.512,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4169-1",27.681,7.8429995,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4170-1",35.859,10.16,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4171-1",167.634,47.496,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4172-1",42.306,11.987,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4173-1",0.591,0.167,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4173-2",11.463,3.2479997,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4174-1",19.164,5.43,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4175-1",1.9440001,0.551,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4175-2",1.212,0.343,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4178-1",1.08,0.306,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4178-2",16.377,4.64,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4179-1",19.92,5.644,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4180-1",10.755,3.047,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4182-1",22.68,6.4259996,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4185-1",37.836,10.72,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4186-1",18.087,5.125,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4186-2",18.972,5.375,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4187-1",15.06,4.267,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4188-1",2.967,0.841,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4189-1",2.358,0.668,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4189-2",4.041,1.145,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4189-3",23.487,6.655,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4190-1",132.459,37.53,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4191-1",1.545,0.438,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4191-2",44.889,12.719,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4193-1",178.224,50.497,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5003-1",113.643005,32.199,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5004-1",1.8149999,0.514,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5004-2",9.873,2.797,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5005-1",8.946,2.535,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5006-1",100.185,28.386,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5007-1",72.054,20.415,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5008-1",7.596,2.152,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5009-1",62.676003,17.758,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5010-1",133.866,37.929,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5011-1",7.644,2.166,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5012-1",81.321,23.041,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5013-1",19.335,5.478,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5014-1",46.761,13.249,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5016-1",181.164,51.33,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5017-1",13.854,3.9250002,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5022-1",140.238,39.734,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5024-1",50.922,14.428,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5025-1",74.457,21.096,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5026-1",71.112,20.148,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5027-1",74.127,21.003,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5028-1",9.345,2.648,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5029-1",12.773999,3.619,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5030-1",79.605,22.555,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5031-1",42.36,12.002,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5032-1",47.163,13.362999,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5034-1",55.35,15.683,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5043-1",68.1,19.295,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5044-1",17.496,4.957,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5046-1",77.106,21.847,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5048-1",0.45599997,0.129,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5048-2",184.083,52.157,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5050-1",64.602,18.304,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5053-1",152.778,43.287,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5054-1",21.171,5.998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5056-1",40.398,11.446,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5062-1",43.74,12.393,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5064-1",77.067,21.836,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5070-1",74.652,21.151,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5071-1",24.021,6.806,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5071-2",50.091,14.192,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5072-1",72.336,20.495,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5073-1",8.835,2.503,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5074-1",31.776,9.003,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5075-1",0.774,0.219,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5075-2",3.186,0.90300006,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5077-1",18.495,5.24,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5078-1",66.423,18.82,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5079-1",38.19,10.82,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5080-1",8.601,2.437,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5080-2",5.52,1.564,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5080-3",23.493,6.656,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5081-1",89.829,25.452,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5082-1",102.216,28.961,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5084-1",224.202,63.523994,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5085-1",51.302998,14.536001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5086-1",92.04,26.077997,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5087-1",4.131,1.17,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5090-1",108.744,30.811,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5091-1",5.334,1.511,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5092-1",17.625,4.994,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5093-1",47.985,13.596,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5094-1",2.664,0.755,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5095-1",32.244,9.136,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5096-1",61.737,17.492,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5097-1",82.572,23.395,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5098-1",67.056,18.999,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5098-2",89.166,25.264,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5099-1",67.635,19.163,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5100-1",22.446,6.3600006,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5101-1",22.635,6.413,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5103-1",132.027,37.408,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5103-2",102.468,29.033003,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5104-1",79.02,22.389,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5105-1",105.26999,29.827,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5108-1",40.119,11.367,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5109-1",53.978996,15.293999,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5110-1",3.441,0.975,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5111-1",37.242,10.552,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5112-1",14.25,4.038,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5113-1",21.582,6.115,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5114-1",56.946,16.135,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5115-1",17.73,5.023,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5116-1",141.561,40.109,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5117-1",128.283,36.347,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5118-1",8.649,2.451,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5119-1",4.398,1.246,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5121-1",76.656,21.719,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5122-1",64.995,18.415,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5124-1",26.694,7.563,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5125-1",67.917,19.243,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5126-1",166.218,47.095,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5126-2",6.993,1.9809998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5127-1",1.6079999,0.45599997,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5127-2",2.283,0.647,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5128-1",90.513,25.645,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5129-1",4.242,1.202,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5129-2",10.65,3.018,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5130-1",99.786,28.273,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5132-1",102.516,29.046,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5133-1",12.159,3.445,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5134-1",26.976002,7.643,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5135-1",9.714,2.752,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5135-2",17.88,5.066,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5136-1",11.94,3.383,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5138-1",105.045,29.763,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5139-1",86.382,24.475,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5140-1",8.646,2.45,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5141-1",9.891,2.802,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5141-2",35.493,10.056,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5142-1",15.534,4.401,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5143-1",45.849,12.991001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5143-2",41.598,11.786,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5144-1",73.428,20.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5145-1",117.855,33.392,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5146-1",90.753,25.713,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5147-1",108.117,30.633,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5148-1",83.406,23.632,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5149-1",91.449,25.911001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5150-1",0.438,0.124,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5150-2",1.263,0.358,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5150-3",2.412,0.683,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5151-1",5.331,1.51,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5152-1",60.984005,17.279,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5153-1",15.981001,4.528,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5154-1",4.803,1.361,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5154-2",10.776,3.053,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5155-1",3.7049997,1.05,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5156-1",6.216,1.761,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5157-1",146.631,41.545,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5158-1",168.195,47.655,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5159-1",7.716,2.186,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5159-2",6.8280005,1.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5160-1",59.346,16.815,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5161-1",199.653,56.568,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5162-1",6.693,1.8960001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5163-1",15.153,4.293,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5165-1",55.53,15.732999,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5168-1",125.673,35.607,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5171-1",1.065,0.302,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5172-1",74.238,21.034,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5173-1",136.356,38.634,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5174-1",2.757,0.781,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5174-2",1.5659999,0.44400004,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5175-1",118.668,33.623,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5176-1",7.3020005,2.069,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5177-1",91.38,25.891,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5178-1",83.958,23.788,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5180-1",3.9659998,1.124,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5180-2",84.396,23.912,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5181-1",178.218,50.495,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5182-1",3.822,1.083,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5183-1",139.092,39.409,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5184-1",6.009,1.7029998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5184-2",74.223,21.03,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5185-1",25.716002,7.2859993,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5186-1",24.981,7.078,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5187-1",15.408,4.366,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5188-1",64.821,18.366,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5189-1",78.837,22.337,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5190-1",3.3750002,0.95600003,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5191-1",7.5780005,2.147,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5193-1",1.302,0.369,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5193-2",133.47,37.817,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5194-1",59.007,16.719,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5195-1",55.257,15.656,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5199-1",24.333,6.894,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5200-1",66.351,18.799,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5201-1",4.812,1.363,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5202-1",8.64,2.448,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5203-1",147.012,41.653,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5209-1",3.5909998,1.017,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5210-1",39.636,11.23,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5211-1",6.9059997,1.957,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5212-1",33.891,9.602,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5213-1",92.1,26.095,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5214-1",102.10199,28.929,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5215-1",19.977,5.66,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5216-1",66.582,18.865,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5217-1",100.332,28.426998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5218-1",39.294,11.133,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5219-1",13.347,3.782,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5220-1",40.485,11.471,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5221-1",91.29,25.866,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5222-1",19.806,5.612,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5222-2",13.337999,3.779,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5223-1",34.794,9.858,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5224-1",154.872,43.88,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5225-1",13.059001,3.7,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5226-1",5.49,1.555,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5227-1",70.881,20.083,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5228-1",81.198,23.006,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5229-1",43.944,12.451,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5230-1",66.372,18.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5231-1",14.934,4.231,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5232-1",49.974,14.159,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5233-1",98.775,27.985998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5234-1",142.659,40.42,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5235-1",20.37,5.771,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5244-1",65.13,18.453,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5245-1",138.96,39.372,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5246-1",21.213,6.01,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5247-1",3.261,0.924,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5248-1",101.019,28.621998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5249-1",114.68101,32.493,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5250-1",165.087,46.775,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5251-1",123.123,34.885,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5252-1",80.802,22.894,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5253-1",126.678,35.892,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5254-1",82.944,23.501,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5255-1",9.426,2.671,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5256-1",1.302,0.369,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5257-1",9.9,2.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5258-1",100.188,28.386997,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5259-1",9.21,2.609,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5264-1",12.126,3.4360003,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5265-1",103.941,29.449999,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5266-1",136.119,38.567,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5267-1",2.886,0.81799996,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5267-2",27.921,7.911,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5267-3",8.511,2.411,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5268-1",32.232,9.132,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5269-1",86.958,24.638,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5270-1",3.045,0.86300004,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5270-2",19.362,5.486,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5271-1",10.005,2.835,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5272-1",8.31,2.355,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5272-2",10.518,2.98,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5273-1",115.99801,32.866,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5274-1",11.868,3.363,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5275-1",4.752,1.346,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5276-1",10.542,2.987,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5277-1",104.802,29.694,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5278-1",50.691,14.3619995,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5280-1",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5280-2",94.635,26.813,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5284-1",44.646,12.65,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5285-1",10.152,2.876,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5286-1",27.000002,7.6499996,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5286-2",2.541,0.72,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5286-3",0.636,0.18,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5287-1",15.159,4.295,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5287-2",90.807,25.729,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5287-3",80.814,22.897,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5288-1",13.611001,3.856,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5289-1",69.759,19.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5290-1",30.345,8.598,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5291-1",144.174,40.849,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5292-1",62.052,17.581,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5293-1",62.966995,17.841,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5294-1",111.156,31.494001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5296-1",102.324,28.992,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5305-1",189.42,53.669,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5306-1",40.806,11.562,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5307-1",143.556,40.674,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5308-1",15.354,4.35,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5309-1",98.85,28.008,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5310-1",69.993,19.831,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5311-1",40.959,11.605,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5312-1",81.81,23.179,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5313-1",16.122,4.568,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5314-1",11.988,3.3970003,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5315-1",31.737,8.992,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5316-1",176.19,49.92,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5323-1",219.438,62.174,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5327-1",4.014,1.137,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5328-1",0.324,0.092,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5328-2",5.334,1.511,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5328-3",7.98,2.261,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5329-1",148.248,42.004,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5330-1",64.782,18.355,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5331-1",26.354998,7.467,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5332-1",85.122,24.118,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5333-1",108.123,30.634998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5334-1",23.946,6.7850003,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5335-1",166.707,47.234,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5336-1",74.136,21.005,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5337-1",18.783,5.322,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5338-1",80.256,22.739,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5339-1",80.007,22.669,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5340-1",28.944,8.201,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5340-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5340-3",4.998,1.416,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5341-1",38.7,10.965,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5344-1",94.713,26.835001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5345-1",33.117,9.383,1.0,1.0,0.0,0.0,0.0,0.0,true
