"ID","MW1","MVAr1","MW2","MVAr2","InService","SETelemMW1","SETelemMVAr1","SETelemMW2","SETelemMVAr2","SESigmaMW1","SESigmaMVAr1","SESigmaMW2","SESigmaMVAr2"
"ln-4112-4124-2",104.786644,3.629446,-102.70333,8.347034,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4112-4141-1",-107.579636,-4.4208527,108.32922,8.869362,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4112-4141-2",-107.579636,-4.4208527,108.32922,8.869362,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4113-4146-1",12.074614,-2.7973175,-12.071133,-2.084732,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4114-4190-1",86.82022,25.810623,-86.63006,-24.793243,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4114-4190-2",86.82022,25.810623,-86.63006,-24.793243,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4117-4172-1",80.58987,-6.162071,-79.636024,9.058285,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4118-4139-1",-31.274487,4.5085907,31.427551,-4.853058,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4118-4148-1",17.393572,-8.441114,-17.302359,6.91185,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4119-4164-1",69.15236,-3.6530972,-67.998085,8.65798,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4122-4157-1",-121.8761,32.541275,122.36748,-29.475403,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4122-4157-2",-121.8761,32.541275,122.36748,-29.475403,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4123-4180-1",-33.31636,8.536625,33.516335,-8.635902,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4124-4128-1",90.511284,-11.801004,-88.79075,20.421457,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4124-4128-2",90.511284,-11.801004,-88.79075,20.421457,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4125-6264-1",-48.354675,5.1914215,49.12925,-4.32539,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4126-4193-1",-146.39519,1.1878967,147.5046,5.942917,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4126-4193-2",-146.39519,1.1878967,147.5046,5.942917,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4126-4193-3",-146.39519,1.1878967,147.5046,5.942917,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4127-4144-1",-25.33319,15.11116,25.522018,-15.661621,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4129-4130-1",27.110981,-6.1706543,-26.837635,5.5498123,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4129-4176-1",-45.624004,0.9264469,46.092476,-0.15096664,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4130-4179-1",17.354656,13.5064125,-17.287945,-14.347458,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4131-6308-1",32.939194,-1.3584137,-32.86121,-8.06427,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4132-4143-1",58.063675,6.84433,-57.400154,-5.5322647,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4132-6357-1",62.154533,-4.3275833,-61.47132,6.0637474,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4139-4144-1",42.049362,-10.781288,-41.87801,11.027718,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4139-4169-1",-84.0939,12.627792,84.95133,-9.618187,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4140-4151-1",78.803825,6.837082,-78.55902,-10.718918,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4140-4196-1",65.72929,-17.75608,-65.05345,0.012397766,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4141-4165-1",-111.60882,30.729008,114.16033,-21.591282,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4143-4189-1",43.039177,1.4651299,-42.52776,-1.2675285,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4146-4196-1",-215.26527,-5.7445526,216.33568,7.904434,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4146-4196-2",-215.26527,-5.7445526,216.33568,7.904434,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4148-4179-1",2.665341,-11.058617,-2.6320934,8.703518,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4149-4173-1",-63.160217,12.034798,64.25875,-8.833027,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4149-4182-1",-55.629658,-8.280945,55.8769,9.073448,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4151-4158-1",-217.05179,38.87644,219.94052,-31.219578,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4155-4164-1",-65.791275,9.896088,65.97309,-9.23233,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4159-4168-1",139.7728,18.21289,-139.65874,-17.489624,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4159-4168-2",139.7728,18.21289,-139.65874,-17.489624,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4159-4168-3",139.7728,18.21289,-139.65874,-17.489624,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4159-4168-4",139.7728,18.21289,-139.65874,-17.489624,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4167-4186-1",34.850716,-12.519169,-34.651066,12.432289,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4170-4180-1",49.034073,-5.058098,-48.831463,5.416298,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4172-6221-1",-32.208847,-20.449638,32.422066,20.366478,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4172-6346-1",69.53895,-0.5958557,-68.966484,2.3109436,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4173-7030-1",-76.31278,5.4211617,77.71341,-0.8981705,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4174-6015-1",-62.12139,53.41091,62.595795,-51.958847,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4174-6276-1",42.95764,28.36628,-42.651894,-27.929878,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4175-4176-1",-65.19845,0.71907043,66.09528,1.661396,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4178-6253-1",-67.46792,23.420906,68.78119,-19.504833,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4181-7274-1",-123.27576,27.8224,124.86225,-30.14059,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4184-4191-1",-37.61784,9.105492,37.801384,-9.278679,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4184-4191-2",-37.61784,9.105492,37.801384,-9.278679,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4184-4194-1",150.54349,-7.7991486,-149.07942,17.259026,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4184-4194-2",150.54349,-7.7991486,-149.07942,17.259026,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4187-4189-1",-26.010096,8.944941,26.238012,-9.841824,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-4195-6239-1",-412.5702,-55.993843,416.89844,-118.2909,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5003-5181-1",-41.827774,-9.683228,41.871452,9.407806,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5003-5213-1",-77.12555,6.794739,77.20356,-6.7321777,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5003-5436-1",5.310154,-29.309082,-5.2700043,28.528976,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5004-5426-1",64.93115,-15.833664,-64.58645,15.537071,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5004-5476-1",-76.61925,12.524033,76.86763,-12.305069,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5005-5133-1",21.62447,-3.3529282,-21.585226,1.6874313,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5005-5435-1",-30.570555,0.8184433,30.638552,-2.064705,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5006-5072-1",-168.10608,25.508118,168.32275,-24.220276,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5006-5072-2",-168.10608,25.508118,168.32275,-24.220276,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5006-5072-3",-168.10608,25.508118,168.32275,-24.220276,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5006-5289-1",158.84361,-50.793457,-158.6605,51.934814,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5006-5289-2",158.84361,-50.793457,-158.6605,51.934814,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5006-5294-1",86.43932,-3.3260345,-86.06462,3.8837433,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5007-5012-1",130.21088,12.582397,-130.02014,-11.782837,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5007-5165-1",-202.26517,-32.998657,202.63939,35.38971,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5008-5134-1",126.05366,-10.856628,-124.46124,16.76941,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5008-5347-1",32.44202,-4.0205,-32.321785,2.1734238,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5008-5396-1",-166.09192,12.727737,167.18097,-6.422043,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5009-5294-1",-23.895645,76.87073,24.010468,-76.719666,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5009-5311-1",-14.323235,30.258179,14.341545,-30.500793,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5009-5482-1",-24.459076,-124.88403,24.685669,125.59357,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5010-5096-1",-169.30295,16.716003,169.6741,-14.389801,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5010-5096-2",-169.30295,16.716003,169.6741,-14.389801,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5010-5386-1",102.37026,-35.678864,-102.24457,36.20987,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5010-5386-2",102.37026,-35.678864,-102.24457,36.20987,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5011-5054-1",80.44374,8.532524,-79.95758,-7.8619003,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5011-8084-1",-88.0878,-10.697174,88.51299,11.568832,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5012-5017-1",48.69895,-11.257744,-48.531387,10.659981,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5013-5101-1",63.45663,1.401329,-63.147354,-1.842308,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5013-5156-1",-77.53668,32.87735,77.97919,-32.29828,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5013-5226-1",-5.2550793,-2.0296097,5.2571774,0.44784546,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5014-5455-1",-60.405777,17.864037,60.630463,-18.152046,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5015-5063-1",308.51822,-247.14966,-308.0988,229.55322,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5015-5164-1",249.46938,-32.35016,-249.19604,-0.015258789,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5015-5361-1",-1804.2766,242.73376,1818.8063,-103.36304,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5015-5479-1",101.986885,-23.951721,-101.92824,-21.194458,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5016-5265-1",215.57303,-31.285095,-214.96744,35.370636,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5016-5265-2",215.57303,-31.285095,-214.96744,35.370636,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5016-5265-3",215.57303,-31.285095,-214.96744,35.370636,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5016-5420-1",157.72171,5.405426,-157.38649,-3.3935547,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5016-5420-2",157.72171,5.405426,-157.38649,-3.3935547,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5017-5218-1",-38.599205,-6.4624786,38.673782,5.7724,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5017-5315-1",73.2769,-8.122635,-72.98794,8.260345,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5018-5055-1",644.20703,-28.439331,-642.80664,17.77649,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5018-5236-1",-691.56177,21.574402,693.32544,-38.627625,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5018-5236-2",-691.56177,21.574402,693.32544,-38.627625,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5018-5413-1",710.0774,-38.417053,-708.3761,24.324036,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5019-5176-1",118.72938,5.5459976,-117.93852,-2.545166,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5021-5401-1",-1079.9319,-59.739685,1083.3163,87.58545,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5021-5413-1",-1215.0325,73.861694,1223.367,15.859222,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5021-5479-1",1003.4621,-96.80176,-1001.33496,110.45532,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5022-5249-1",220.06207,18.328857,-219.21416,-12.570953,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5022-5249-2",220.06207,18.328857,-219.21416,-12.570953,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5022-5306-1",113.584854,-28.427505,-113.22336,30.12886,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5022-5306-2",113.584854,-28.427505,-113.22336,30.12886,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5022-5441-1",241.56491,-10.474014,-239.56227,24.357986,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5022-5441-2",241.56491,-10.474014,-239.56227,24.357986,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5024-5140-1",47.238064,-0.59432983,-47.153282,0.18348694,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5024-5182-1",14.990997,-7.157898,-14.983177,6.5719604,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5024-5452-1",-113.1511,-6.6747665,114.329315,10.471725,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5025-5453-1",138.85228,-16.922379,-137.87512,22.402763,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5025-5453-2",138.85228,-16.922379,-137.87512,22.402763,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5025-5473-1",-176.08032,6.3747406,177.09096,-0.30593872,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5025-5473-2",-176.08032,6.3747406,177.09096,-0.30593872,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5026-5104-1",-75.65765,16.305542,75.743484,-16.201782,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5026-5104-2",-75.65765,16.305542,75.743484,-16.201782,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5026-5375-1",80.20153,-52.759552,-80.07412,53.116608,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5027-5098-1",11.531067,-113.49487,-11.145973,114.77127,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5027-5469-1",45.231724,12.335205,-45.196724,-12.68692,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5027-5469-2",45.231724,12.335205,-45.196724,-12.68692,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5027-5481-1",-176.12143,67.82265,176.86678,-62.968063,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5028-5097-1",-157.87717,23.831177,158.12302,-22.428894,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5028-5097-2",-157.87717,23.831177,158.12302,-22.428894,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5028-5233-1",151.6797,-38.36212,-151.27429,40.25421,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5028-5478-1",154.73251,-11.943054,-153.78008,15.337753,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5029-5142-1",83.79898,-3.0513763,-83.46448,3.4942627,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5029-5461-1",-96.57297,-0.56533813,96.92292,1.5098572,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5030-5312-1",27.437782,11.93161,-27.398539,-12.908554,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5030-5430-1",-107.04227,-34.485245,107.46164,36.38344,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5031-5296-1",-82.074165,9.039307,82.308815,-8.679581,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5031-5408-1",39.71424,-21.041107,-39.612103,20.430756,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5032-5090-1",117.542175,-49.82834,-117.03996,51.75209,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5032-5214-1",55.884552,-0.9284973,-55.814934,0.7911682,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5032-5228-1",-153.42746,-0.8823395,153.97758,4.1618347,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5032-5228-2",-153.42746,-0.8823395,153.97758,4.1618347,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5032-5329-1",86.26804,39.15558,-86.09619,-38.775635,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5033-5047-1",-884.8463,78.72391,887.9567,-73.272705,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5033-5350-1",166.20578,143.21289,-166.11423,-167.34314,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5033-5384-1",559.1816,161.76147,-558.9817,-166.11328,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5034-5313-1",182.62158,21.836853,-182.23935,-19.511414,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5034-5313-2",182.62158,21.836853,-182.23935,-19.511414,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5034-5313-3",182.62158,21.836853,-182.23935,-19.511414,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5034-5371-1",118.04719,8.927155,-117.588615,-7.209015,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5043-5152-1",5.6861877,-16.665268,-5.6687355,15.060234,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5043-5284-1",-73.785995,-2.6294708,74.21157,2.9561996,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5044-5153-1",-187.70963,25.015259,188.83069,-17.71164,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5044-5153-2",-187.70963,25.015259,188.83069,-17.71164,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5044-5185-1",178.96194,-27.493286,-177.90608,34.246826,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5044-5185-2",178.96194,-27.493286,-177.90608,34.246826,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5045-5120-1",-263.32922,-114.3074,264.24026,19.63501,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5045-5260-1",1427.7152,-43.684387,-1417.7255,123.34747,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5045-5413-1",665.6362,32.74231,-663.23175,-48.66028,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5046-5286-1",94.4217,-15.365601,-93.389275,17.525673,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5047-5179-1",-358.20413,-79.46091,358.89462,15.164185,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5047-5260-1",-1125.2812,122.28317,1135.18,-66.21399,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5047-5444-1",-13.057709,-83.63037,13.069153,67.8833,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5048-5480-1",105.89032,3.634262,-105.586914,-2.3864746,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5048-5480-2",105.89032,3.634262,-105.586914,-2.3864746,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5048-5480-3",105.89032,3.634262,-105.586914,-2.3864746,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5048-5480-4",105.89032,3.634262,-105.586914,-2.3864746,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5049-5304-1",856.804,-98.08502,-852.4936,102.134705,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5049-5350-1",899.2399,-53.17383,-893.6446,64.03122,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5049-8074-1",-539.465,-112.540054,543.5484,-13.586426,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5049-8126-1",-946.9837,334.8961,1008.5514,-318.47687,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5050-5454-1",125.34723,-9.483719,-124.90859,11.704254,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5050-5454-2",125.34723,-9.483719,-124.90859,11.704254,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5052-8038-1",44.851067,9.75914,-44.575645,-11.306763,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5052-8124-1",68.0275,-10.226822,-67.42062,10.034561,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5053-5173-1",52.99034,-7.823181,-52.964592,7.6538086,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5053-5173-2",52.99034,-7.823181,-52.964592,7.6538086,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5053-5357-1",-129.37833,-13.822174,129.58269,14.910889,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5053-5357-2",-129.37833,-13.822174,129.58269,14.910889,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5054-5223-1",58.786346,1.8651962,-58.595993,-2.414322,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5055-5196-1",769.50024,-53.346252,-767.49304,49.90692,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5056-5187-1",-20.432209,12.169075,20.513773,-14.699364,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5056-5197-1",104.27199,-14.8218155,-103.44474,17.471123,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5059-5426-1",66.44626,12.301636,-66.21161,-12.493134,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5059-8148-1",-118.620155,-7.1884155,119.184044,9.898758,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5060-8065-1",8.115864,8.463669,-8.105564,-9.017181,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5063-5304-1",236.56226,-27.33841,-236.13443,-31.705475,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5063-5322-1",851.6157,-59.25293,-849.76215,60.360718,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5063-5401-1",-1111.4088,105.52063,1117.558,-52.695465,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5064-5125-1",231.60371,7.0861816,-231.0953,-3.6056519,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5064-5125-2",231.60371,7.0861816,-231.0953,-3.6056519,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5064-5125-3",231.60371,7.0861816,-231.0953,-3.6056519,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5064-5125-4",231.60371,7.0861816,-231.0953,-3.6056519,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5064-5143-1",215.5794,20.440674,-215.18689,-17.77649,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5064-5143-2",215.5794,20.440674,-215.18689,-17.77649,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5064-5143-3",215.5794,20.440674,-215.18689,-17.77649,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5070-5128-1",51.340103,-17.97638,-51.278687,17.836761,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5070-5425-1",-125.99468,-3.1738281,126.174355,3.9108276,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5071-5138-1",51.31488,-24.695969,-51.198242,24.271393,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5071-5359-1",-125.42699,3.6989212,126.13621,-0.18615723,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5072-5103-1",-170.0367,11.434937,170.37192,-9.331512,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5072-5103-2",-170.0367,11.434937,170.37192,-9.331512,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5072-5103-3",-170.0367,11.434937,170.37192,-9.331512,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5072-5103-4",-170.0367,11.434937,170.37192,-9.331512,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5072-5103-5",-170.0367,11.434937,170.37192,-9.331512,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5072-5116-1",136.44418,-2.4986267,-136.24097,3.5461426,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5072-5116-2",136.44418,-2.4986267,-136.24097,3.5461426,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5073-5121-1",52.04668,-19.624329,-51.89352,19.20166,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5073-5484-1",-60.8819,17.122555,61.317326,-17.91792,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5074-5147-1",68.72535,12.856293,-68.5122,-12.923813,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5074-5331-1",-73.68836,26.743698,73.9183,-26.462936,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5075-5267-1",8.024788,-1.6554832,-8.010602,-2.9631615,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5075-5377-1",-11.984801,0.53396225,12.022102,-5.414963,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5076-5227-1",-26.257229,30.527496,26.345444,-31.280136,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5077-8108-1",7.738209,42.155457,-7.5634956,-41.909218,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5078-5160-1",-81.22911,-5.0735474,81.49901,5.458832,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5079-5138-1",-100.227264,16.555023,100.40941,-15.911865,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5079-5138-2",-100.227264,16.555023,100.40941,-15.911865,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5079-5378-1",162.26578,-43.930054,-161.84769,45.92209,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5080-5142-1",-59.98106,0.44898987,60.18219,-0.98114014,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5080-5328-1",22.367,-11.105156,-22.314072,9.576035,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5081-5163-1",-101.71161,-10.593033,102.250626,12.2291565,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5081-5221-1",-0.7317543,-6.7653656,0.73366165,5.7109833,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5081-5377-1",12.614536,-8.090019,-12.599516,7.6745987,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5082-5086-1",-47.653866,53.14102,47.767544,-53.10669,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5082-5330-1",-200.12302,21.736908,200.99974,-17.223358,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-5082-5440-1",145.55988,-103.83911,-145.21466,105.4657,true,true,true,true,true,1.0,1.0,1.0,1.0
