"ID","MW","MVAr","ConstMvaMW","ConstMvaMVAr","ConstIMW","ConstIMVAr","ConstYMW","ConstYMVAr","InService"
"load-4130-1",8.3843,2.3791,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4132-1",28.542,8.0908,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4139-1",8.9932,2.5489,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4143-1",13.413,3.8015,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4144-1",13.543001,3.8328,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4145-1",40.226,11.4,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4147-1",146.18,41.422,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4148-1",12.119,3.4355,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4148-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4148-3",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4149-1",51.961,14.718,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4149-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4150-1",9.4785,2.6854,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4154-1",23.986,6.7985,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4155-1",17.74,5.0256,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4155-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4156-1",91.621,25.957,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4157-1",100.48001,28.473,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4159-1",30.719,8.703,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4164-1",1.9445,0.546,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4167-1",3.2805,0.92671,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4167-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4168-1",6.7098,1.8987,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4169-1",24.799,7.0239997,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4170-1",30.447998,8.6266,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4171-1",154.03,43.647,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4172-1",37.385,10.594,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4173-1",9.5234,2.7029,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4173-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4174-1",16.527,4.6837,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4175-1",2.78,0.78298,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4175-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4178-1",15.305,4.339,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4178-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4179-1",16.057,4.5463,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4180-1",9.136,2.5897,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4182-1",20.319,5.7608,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4185-1",36.325,10.291,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4186-1",31.348,8.8817,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4186-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4187-1",13.3359995,3.7811,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4188-1",2.4194,0.68427,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4189-1",27.684,7.8448,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4189-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4189-3",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4190-1",123.72,35.054,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4191-1",41.096,11.648,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4191-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-4193-1",163.76,46.404,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5001-1",1.9273,0.54466,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5003-1",103.03,29.192001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5004-1",9.7479,2.7601,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5004-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5005-1",7.6987,2.1763,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5006-1",86.256,24.442,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5007-1",62.828,17.806,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5008-1",6.6179,1.8722,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5009-1",53.963,15.29,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5010-1",115.25,32.655,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5011-1",7.0373,1.9988,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5012-1",75.496,21.39,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5013-1",16.791,4.7577,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5014-1",43.924,12.446,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5016-1",154.03,43.643,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5017-1",12.858001,3.6486,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5022-1",138.95,39.366,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5024-1",43.169,12.233,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5025-1",63.281,17.932,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5026-1",61.419,17.404,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5027-1",64.027,18.138,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5028-1",7.9103003,2.242,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5029-1",10.591,3.0023,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5030-1",78.88,22.343,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5031-1",35.409,10.031,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5032-1",42.755,12.112,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5034-1",50.18,14.215,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5043-1",62.431995,17.684,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5044-1",17.34,4.9145,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5046-1",69.662,19.739,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5048-1",164.07,46.49,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5048-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5050-1",61.489,17.419,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5053-1",138.51,39.246,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5054-1",19.5,5.5267,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5056-1",35.068,9.939,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5062-1",32.437,9.1884,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5064-1",62.209,17.629,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5070-1",62.863,17.81,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5071-1",56.024,15.875,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5071-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5072-1",66.986,18.983,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5073-1",8.2061,2.3234,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5074-1",26.565,7.5232,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5075-1",3.5063,0.99168,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5075-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5077-1",18.029,5.1093,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5078-1",64.223,18.198,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5079-1",32.676,9.2577,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5080-1",28.723999,8.1415,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5080-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5080-3",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5081-1",55.384,15.691,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5082-1",80.415,22.783,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5084-1",187.41,53.096996,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5085-1",37.857,10.73,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5086-1",61.812996,17.515,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5087-1",2.6095,0.73924,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5090-1",99.458,28.18,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5091-1",3.3661,0.95362,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5092-1",16.597,4.7003,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5093-1",47.387,13.432,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5094-1",2.1759,0.61352,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5095-1",25.647,7.2708993,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5096-1",53.058,15.030999,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5097-1",68.432,19.393,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5098-1",135.68,38.442,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5098-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5099-1",57.502003,16.291,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5100-1",20.581,5.8307,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5101-1",21.031,5.9571,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5103-1",217.12999,61.522995,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5103-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5104-1",68.251,19.339,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5105-1",89.506,25.363,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5108-1",34.846,9.8753,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5109-1",50.101,14.191,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5110-1",3.3528998,0.94543,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5111-1",31.265,8.8572,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5112-1",12.278,3.4808,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5113-1",19.548,5.5346,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5114-1",52.21,14.788,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5115-1",16.876,4.7783,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5116-1",121.87,34.532,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5117-1",114.05,32.318,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5118-1",7.51,2.1271,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5119-1",4.0049,1.1378,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5121-1",70.245,19.902,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5122-1",59.59,16.887,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5124-1",23.819,6.7468004,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5125-1",58.991005,16.711,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5126-1",149.12,42.254,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5126-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5127-1",3.3269,0.94078,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5127-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5128-1",82.977,23.515,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5129-1",12.175,3.4504998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5129-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5130-1",85.758,24.295,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5132-1",81.069,22.972,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5133-1",10.4,2.9506,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5134-1",25.321999,7.1705,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5135-1",23.954,6.7893,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5135-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5136-1",6.9623003,1.9709,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5138-1",87.118,24.682,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5139-1",79.987,22.659,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5140-1",6.7857,1.922,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5141-1",34.734,9.8431,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5141-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5142-1",12.183,3.4517002,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5143-1",79.605,22.557,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5143-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5144-1",61.377995,17.386,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5145-1",97.984,27.759,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5146-1",77.212,21.875,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5147-1",84.473,23.931,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5148-1",77.237,21.881,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5149-1",84.76,24.015,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5150-1",3.4306998,0.9766201,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5150-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5150-3",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5151-1",3.9932,1.1313,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5152-1",49.468,14.018,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5153-1",15.675001,4.4436,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5154-1",14.053,3.9778,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5154-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5155-1",3.6917,1.0448,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5156-1",6.071,1.7179002,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5157-1",135.9,38.511,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5158-1",136.44,38.662,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5159-1",9.9412,2.8169,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5159-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5160-1",49.219,13.941,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5161-1",195.34,55.349,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5162-1",5.5919,1.5881,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5163-1",13.555,3.8383,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5165-1",48.784,13.819,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5168-1",114.57,32.465,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5171-1",0.84233,0.2384,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5172-1",68.579,19.426,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5173-1",115.8,32.804,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5174-1",3.5296001,0.99679,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5174-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5175-1",106.74,30.24,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5176-1",7.2097993,2.0444,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5177-1",71.167,20.163,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5178-1",83.285,23.599,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5180-1",85.556,24.245,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5180-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5181-1",165.03,46.763,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5182-1",3.4178,0.96629,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5183-1",128.92,36.527,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5184-1",79.184,22.434,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5184-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5185-1",24.2,6.8591995,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5186-1",22.739,6.4448996,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5187-1",14.488,4.1086,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5188-1",58.445,16.563,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5189-1",73.073,20.706,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5190-1",3.1339002,0.8901101,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5191-1",7.5484,2.141,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5193-1",133.99,37.968,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5193-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5194-1",49.277,13.962001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5195-1",44.288,12.551,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5199-1",20.227,5.7281,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5200-1",65.524,18.566,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5201-1",4.3291,1.224,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5202-1",8.4108,2.385,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5203-1",143.11,40.545,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5209-1",3.4373,0.9766201,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5210-1",36.537,10.351,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5211-1",6.3555,1.8027,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5212-1",33.002,9.3486,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5213-1",89.688,25.406998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5214-1",99.426,28.172,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5215-1",19.98,5.66,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5216-1",64.074,18.15,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5217-1",91.33,25.88,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5218-1",39.143,11.088,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5219-1",12.373,3.5035,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5220-1",40.49,11.47,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5221-1",82.807,23.466,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5222-1",31.310999,8.8716,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5222-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5223-1",33.051,9.367,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5224-1",139.64,39.564,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5225-1",12.444,3.5256,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5226-1",5.113,1.4529,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5227-1",65.695,18.611,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5228-1",75.26,21.327,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5229-1",42.774,12.12,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5230-1",61.515,17.434,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5231-1",13.027,3.6908998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5232-1",47.286,13.400001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5233-1",88.758,25.153,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5234-1",126.64,35.882,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5235-1",18.251,5.1697,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5244-1",60.031,17.006,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5245-1",137.61,38.989,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5246-1",20.087,5.6919,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5247-1",2.9922,0.84442997,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5248-1",100.53001,28.481998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5249-1",113.55001,32.171,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5250-1",164.34,46.558,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5251-1",122.53999,34.716,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5252-1",80.433,22.786,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5253-1",125.43,35.535,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5254-1",82.119,23.267,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5255-1",9.3862,2.6576,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5256-1",1.2933,0.36808,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5257-1",9.8487,2.7855,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5258-1",99.374,28.159002,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5259-1",8.9688,2.5416,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5264-1",11.259,3.1929998,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5265-1",94.873,26.881,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5266-1",123.60999,35.026,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5267-1",37.322,10.574,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5267-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5267-3",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5268-1",30.735,8.7066,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5269-1",80.266,22.743,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5270-1",20.118,5.7004,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5270-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5271-1",9.0027,2.5452,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5272-1",18.33,5.1886,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5272-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5273-1",114.880005,32.552,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5274-1",11.817,3.3449,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5275-1",3.8533,1.0951,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5276-1",8.2821,2.3495,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5277-1",82.206,23.289,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5278-1",39.765,11.265,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5280-1",73.7,20.88,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5280-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5284-1",43.406,12.298,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5285-1",9.2632,2.6284,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5286-1",28.138,7.9715996,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5286-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5286-3",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5287-1",172.16,48.777,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5287-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5287-3",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5288-1",13.450999,3.8148,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5289-1",64.657,18.324,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5290-1",27.904999,7.9098997,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5291-1",142.74,40.446,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5292-1",61.055,17.298,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5293-1",58.614,16.606,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5294-1",98.771,27.98,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5296-1",90.729,25.706,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5305-1",156.6,44.371,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5306-1",40.253,11.402,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5307-1",109.92,31.141,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5308-1",14.056,3.9832,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5309-1",90.514,25.648,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5310-1",54.925,15.562001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5311-1",37.464,10.619,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5312-1",81.018,22.956,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5313-1",14.761,4.1846,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5314-1",9.0337,2.5617,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5315-1",31.655003,8.9659,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5316-1",149.91,42.473,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5323-1",186.7,52.894997,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5327-1",3.2529998,0.92478,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5328-1",10.179,2.8807,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5328-2",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5328-3",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5329-1",131.73,37.319,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5330-1",63.527,17.995,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5331-1",20.176,5.7176,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5332-1",84.22,23.865,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5333-1",83.667,23.703,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5334-1",22.256,6.3003006,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5335-1",162.29,45.977,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-5336-1",62.958996,17.842,1.0,1.0,0.0,0.0,0.0,0.0,true
