"ID","Name","Node1","Node2","R","X","Bch","NormalOperatingLimit","ShortTermLimit","EmergencyLimit"
"ln-610-668-1","BUS_610-BUS_668","610","668",0.0127,0.03297,0.00341,58.0,62.35,66.7
"ln-610-694-1","BUS_610-BUS_694","610","694",0.01075,0.0282,0.00291,58.0,62.35,66.7
"ln-611-683-1","BUS_611-BUS_683","611","683",0.01281,0.02182,0.00175,108.0,116.1,124.2
"ln-611-750-1","BUS_611-BUS_750","611","750",0.03992,0.06793,0.00543,108.0,116.1,124.2
"ln-612-613-1","BUS_612-BUS_613","612","613",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-612-769-1","BUS_612-BUS_769","612","769",0.03471,0.11256,0.01158,137.0,147.27,157.55
"ln-613-627-1","BUS_613-BUS_627","613","627",0.01372,0.04446,0.00454,137.0,147.27,157.55
"ln-614-626-1","BUS_614-BUS_626","614","626",0.00603,0.01942,0.00199,137.0,147.27,157.55
"ln-614-707-1","BUS_614-BUS_707","614","707",0.02289,0.07413,0.00758,137.0,147.27,157.55
"ln-615-665-1","BUS_615-BUS_665","615","665",0.05736,0.10083,0.00949,108.0,116.1,124.2
"ln-615-774-1","BUS_615-BUS_774","615","774",0.02446,0.04322,0.00405,108.0,116.1,124.2
"ln-616-618-1","BUS_616-BUS_618","616","618",5.8E-4,0.0019,1.9E-4,137.0,147.27,157.55
"ln-616-619-1","BUS_616-BUS_619","616","619",0.00149,0.00264,2.5E-4,108.0,116.1,124.2
"ln-617-620-1","BUS_617-BUS_620","617","620",0.0057,0.01603,0.00165,137.0,147.27,157.55
"ln-618-620-1","BUS_618-BUS_620","618","620",0.01149,0.02967,0.00301,108.0,116.1,124.2
"ln-619-756-1","BUS_619-BUS_756","619","756",0.02223,0.0714,0.00738,137.0,147.27,157.55
"ln-621-622-1","BUS_621-BUS_622","621","622",0.00413,0.00711,0.00137,108.0,116.1,124.2
"ln-621-746-1","BUS_621-BUS_746","621","746",0.02893,0.04975,0.00953,108.0,116.1,124.2
"ln-622-624-1","BUS_622-BUS_624","622","624",0.00157,0.00306,2.9E-4,68.0,73.1,78.2
"ln-623-663-1","BUS_623-BUS_663","623","663",0.04579,0.12752,0.01314,137.0,147.27,157.55
"ln-623-712-1","BUS_623-BUS_712","623","712",0.01901,0.05116,0.00528,137.0,147.27,157.55
"ln-625-690-1","BUS_625-BUS_690","625","690",0.0343,0.11099,0.01136,137.0,147.27,157.55
"ln-625-1348-1","BUS_625-BUS_1348","625","1348",0.03719,0.06033,0.00656,90.0,96.75,103.5
"ln-627-691-1","BUS_627-BUS_691","627","691",0.01851,0.06,0.00614,137.0,147.27,157.55
"ln-628-699-1","BUS_628-BUS_699","628","699",0.02017,0.06529,0.0067,137.0,147.27,157.55
"ln-628-727-1","BUS_628-BUS_727","628","727",0.03893,0.12595,0.01288,137.0,147.27,157.55
"ln-629-667-1","BUS_629-BUS_667","629","667",0.04455,0.14413,0.01475,76.0,81.7,87.4
"ln-629-763-1","BUS_629-BUS_763","629","763",0.08306,0.14868,0.01396,76.0,81.7,87.4
"ln-630-645-1","BUS_630-BUS_645","630","645",0.01967,0.06364,0.00651,137.0,147.27,157.55
"ln-631-645-1","BUS_631-BUS_645","631","645",0.02314,0.06628,0.00678,137.0,147.27,157.55
"ln-632-634-1","BUS_632-BUS_634","632","634",0.01306,0.04207,0.00431,137.0,147.27,157.55
"ln-632-649-1","BUS_632-BUS_649","632","649",0.00777,0.02512,0.00257,137.0,147.27,157.55
"ln-633-634-1","BUS_633-BUS_634","633","634",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-633-645-1","BUS_633-BUS_645","633","645",0.03322,0.10752,0.011,137.0,147.27,157.55
"ln-635-637-1","BUS_635-BUS_637","635","637",0.00207,0.00661,6.8E-4,137.0,147.27,157.55
"ln-635-732-1","BUS_635-BUS_732","635","732",0.01992,0.03711,0.00351,76.0,81.7,87.4
"ln-635-742-1","BUS_635-BUS_742","635","742",0.01694,0.05488,0.00561,137.0,147.27,157.55
"ln-636-740-1","BUS_636-BUS_740","636","740",0.01405,0.03645,0.00377,137.0,147.27,157.55
"ln-636-744-1","BUS_636-BUS_744","636","744",0.01917,0.04983,0.00516,76.0,81.7,87.4
"ln-637-743-1","BUS_637-BUS_743","637","743",0.03488,0.11281,0.01154,137.0,147.27,157.55
"ln-638-639-1","BUS_638-BUS_639","638","639",0.00124,0.00397,4.4E-4,68.0,73.1,78.2
"ln-638-650-1","BUS_638-BUS_650","638","650",0.00314,0.01025,0.00105,68.0,73.1,78.2
"ln-639-650-1","BUS_639-BUS_650","639","650",0.00545,0.00959,9.0E-4,137.0,147.27,157.55
"ln-639-653-1","BUS_639-BUS_653","639","653",0.00107,0.00802,1.8E-4,137.0,147.27,157.55
"ln-640-644-1","BUS_640-BUS_644","640","644",0.01083,0.01917,0.0018,137.0,147.27,157.55
"ln-640-653-1","BUS_640-BUS_653","640","653",0.00455,0.00802,7.5E-4,108.0,116.1,124.2
"ln-641-644-1","BUS_641-BUS_644","641","644",0.01339,0.02686,0.00257,137.0,147.27,157.55
"ln-641-645-1","BUS_641-BUS_645","641","645",0.00959,0.03116,0.00318,108.0,116.1,124.2
"ln-641-647-1","BUS_641-BUS_647","641","647",0.00463,0.01579,0.00161,137.0,147.27,157.55
"ln-642-678-1","BUS_642-BUS_678","642","678",0.03132,0.1014,0.01038,137.0,147.27,157.55
"ln-642-785-1","BUS_642-BUS_785","642","785",0.04719,0.08521,0.00803,108.0,116.1,124.2
"ln-644-645-1","BUS_644-BUS_645","644","645",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-644-650-1","BUS_644-BUS_650","644","650",0.0038,0.0286,0.00273,182.0,195.65,209.3
"ln-644-686-1","BUS_644-BUS_686","644","686",0.06372,0.20612,0.02108,137.0,147.27,157.55
"ln-644-734-1","BUS_644-BUS_734","644","734",0.01132,0.04926,0.00489,89.0,95.68,102.35
"ln-645-650-1","BUS_645-BUS_650","645","650",0.00231,0.02413,0.00373,182.0,195.65,209.3
"ln-646-770-1","BUS_646-BUS_770","646","770",0.03917,0.12669,0.01296,137.0,147.27,157.55
"ln-646-773-1","BUS_646-BUS_773","646","773",0.02066,0.06686,0.00684,137.0,147.27,157.55
"ln-647-649-1","BUS_647-BUS_649","647","649",0.01273,0.04099,0.0042,108.0,116.1,124.2
"ln-648-651-1","BUS_648-BUS_651","648","651",0.00256,0.00826,8.5E-4,137.0,147.27,157.55
"ln-648-652-1","BUS_648-BUS_652","648","652",0.00446,0.00793,7.5E-4,58.0,62.35,66.7
"ln-651-776-1","BUS_651-BUS_776","651","776",0.01306,0.02165,0.00208,108.0,116.1,124.2
"ln-654-655-1","BUS_654-BUS_655","654","655",0.00876,0.01455,0.00152,108.0,116.1,124.2
"ln-655-701-1","BUS_655-BUS_701","655","701",0.01091,0.01926,0.0018,108.0,116.1,124.2
"ln-656-773-1","BUS_656-BUS_773","656","773",0.04099,0.07364,0.00692,76.0,81.7,87.4
"ln-657-1444-1","BUS_657-BUS_1444","657","1444",0.01901,0.03388,0.00697,57.0,61.28,65.55
"ln-657-1486-1","BUS_657-BUS_1486","657","1486",0.02149,0.0405,0.00799,57.0,61.28,65.55
"ln-659-703-1","BUS_659-BUS_703","659","703",0.01678,0.02959,0.00277,108.0,116.1,124.2
"ln-659-703-2","BUS_659-BUS_703","659","703",0.01455,0.0257,0.00241,108.0,116.1,124.2
"ln-661-769-1","BUS_661-BUS_769","661","769",0.01512,0.05132,0.00251,137.0,147.27,157.55
"ln-662-663-1","BUS_662-BUS_663","662","663",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-662-760-1","BUS_662-BUS_760","662","760",0.02463,0.04488,0.00423,76.0,81.7,87.4
"ln-662-782-1","BUS_662-BUS_782","662","782",0.01017,0.03298,0.00336,137.0,147.27,157.55
"ln-663-778-1","BUS_663-BUS_778","663","778",0.01496,0.04661,0.00475,76.0,81.7,87.4
"ln-663-780-1","BUS_663-BUS_780","663","780",0.06909,0.12273,0.01151,108.0,116.1,124.2
"ln-664-689-1","BUS_664-BUS_689","664","689",0.02132,0.06595,0.00671,108.0,116.1,124.2
"ln-665-676-1","BUS_665-BUS_676","665","676",0.01364,0.07041,0.00728,137.0,147.27,157.55
"ln-665-706-1","BUS_665-BUS_706","665","706",0.02198,0.06843,0.00702,137.0,147.27,157.55
"ln-666-707-1","BUS_666-BUS_707","666","707",0.00967,0.03157,0.00322,137.0,147.27,157.55
"ln-667-703-1","BUS_667-BUS_703","667","703",0.04463,0.07884,0.00738,76.0,81.7,87.4
"ln-668-696-1","BUS_668-BUS_696","668","696",0.03485,0.07019,0.00683,58.0,62.35,66.7
"ln-670-1469-1","BUS_670-BUS_1469","670","1469",0.04959,0.07521,0.01215,90.0,96.75,103.5
"ln-671-754-1","BUS_671-BUS_754","671","754",0.01207,0.02074,0.00198,76.0,81.7,87.4
"ln-673-750-1","BUS_673-BUS_750","673","750",0.02488,0.07223,0.00824,167.0,179.52,192.05
"ln-674-695-1","BUS_674-BUS_695","674","695",0.01107,0.03579,0.00366,137.0,147.27,157.55
"ln-675-758-1","BUS_675-BUS_758","675","758",0.02066,0.06678,0.00683,108.0,116.1,124.2
"ln-677-679-1","BUS_677-BUS_679","677","679",0.01636,0.05306,0.00542,137.0,147.27,157.55
"ln-678-679-1","BUS_678-BUS_679","678","679",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-678-684-1","BUS_678-BUS_684","678","684",0.02306,0.07157,0.00818,167.0,179.52,192.05
"ln-678-731-1","BUS_678-BUS_731","678","731",0.07207,0.1381,0.01321,108.0,116.1,124.2
"ln-678-750-1","BUS_678-BUS_750","678","750",0.06909,0.1238,0.01008,108.0,116.1,124.2
"ln-679-683-1","BUS_679-BUS_683","679","683",0.01322,0.0343,0.00329,108.0,116.1,124.2
"ln-679-684-1","BUS_679-BUS_684","679","684",0.02306,0.07157,0.00818,167.0,179.52,192.05
"ln-679-685-1","BUS_679-BUS_685","679","685",0.05,0.10909,0.0107,108.0,116.1,124.2
"ln-680-688-1","BUS_680-BUS_688","680","688",0.02967,0.06636,0.00649,137.0,147.27,157.55
"ln-680-701-1","BUS_680-BUS_701","680","701",0.02157,0.04744,0.00462,108.0,116.1,124.2
"ln-681-682-1","BUS_681-BUS_682","681","682",3.3E-4,5.8E-4,0.0242,274.0,294.55,315.1
"ln-686-770-1","BUS_686-BUS_770","686","770",0.03793,0.12298,0.01258,137.0,147.27,157.55
"ln-687-745-1","BUS_687-BUS_745","687","745",0.00405,0.01298,0.00133,137.0,147.27,157.55
"ln-687-747-1","BUS_687-BUS_747","687","747",0.00281,0.00901,9.2E-4,68.0,73.1,78.2
"ln-688-689-1","BUS_688-BUS_689","688","689",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-688-1359-1","BUS_688-BUS_1359","688","1359",0.04793,0.06281,0.01111,90.0,96.75,103.5
"ln-689-749-1","BUS_689-BUS_749","689","749",0.0224,0.0724,0.00741,137.0,147.27,157.55
"ln-689-1402-1","BUS_689-BUS_1402","689","1402",0.04132,0.13967,0.01241,120.0,129.0,138.0
"ln-691-692-1","BUS_691-BUS_692","691","692",0.01934,0.06264,0.00641,137.0,147.27,157.55
"ln-692-718-1","BUS_692-BUS_718","692","718",0.02702,0.0876,0.009,137.0,147.27,157.55
"ln-693-694-1","BUS_693-BUS_694","693","694",0.00372,0.00884,6.7E-4,137.0,147.27,157.55
"ln-695-696-1","BUS_695-BUS_696","695","696",0.00521,0.01694,0.00173,137.0,147.27,157.55
"ln-697-766-1","BUS_697-BUS_766","697","766",0.01752,0.05678,0.00581,137.0,147.27,157.55
"ln-698-702-1","BUS_698-BUS_702","698","702",0.01802,0.03182,0.00298,108.0,116.1,124.2
"ln-698-704-1","BUS_698-BUS_704","698","704",0.00165,0.00537,5.5E-4,108.0,116.1,124.2
"ln-699-703-1","BUS_699-BUS_703","699","703",0.03769,0.1219,0.01247,137.0,147.27,157.55
"ln-700-710-1","BUS_700-BUS_710","700","710",0.02322,0.07521,0.0077,137.0,147.27,157.55
"ln-702-703-1","BUS_702-BUS_703","702","703",0.0238,0.0538,0.0055,108.0,116.1,124.2
"ln-703-704-1","BUS_703-BUS_704","703","704",0.01083,0.01917,0.0018,76.0,81.7,87.4
"ln-705-709-1","BUS_705-BUS_709","705","709",0.00777,0.01686,0.00165,137.0,147.27,157.55
"ln-705-728-1","BUS_705-BUS_728","705","728",0.00355,0.00628,0.00542,108.0,116.1,124.2
"ln-706-707-1","BUS_706-BUS_707","706","707",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-707-772-1","BUS_707-BUS_772","707","772",0.0162,0.02843,0.00269,108.0,116.1,124.2
"ln-709-716-1","BUS_709-BUS_716","709","716",0.02289,0.0519,0.00506,108.0,116.1,124.2
"ln-709-720-1","BUS_709-BUS_720","709","720",0.02521,0.05744,0.00561,108.0,116.1,124.2
"ln-711-714-1","BUS_711-BUS_714","711","714",0.01777,0.05736,0.00587,137.0,147.27,157.55
"ln-711-727-1","BUS_711-BUS_727","711","727",0.02438,0.07802,0.00807,137.0,147.27,157.55
"ln-711-729-1","BUS_711-BUS_729","711","729",0.00174,0.00562,5.8E-4,137.0,147.27,157.55
"ln-713-720-1","BUS_713-BUS_720","713","720",0.00579,0.00992,0.00105,137.0,147.27,157.55
"ln-714-724-1","BUS_714-BUS_724","714","724",0.00322,0.0105,0.00109,137.0,147.27,157.55
"ln-715-739-1","BUS_715-BUS_739","715","739",0.00917,0.02289,0.00232,137.0,147.27,157.55
"ln-715-1190-1","BUS_715-BUS_1190","715","1190",0.02397,0.05372,0.00881,68.0,73.1,78.2
"ln-716-717-1","BUS_716-BUS_717","716","717",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-716-750-1","BUS_716-BUS_750","716","750",0.05331,0.13339,0.01064,143.0,153.73,164.45
"ln-716-785-1","BUS_716-BUS_785","716","785",0.0519,0.1314,0.01312,137.0,147.27,157.55
"ln-717-719-1","BUS_717-BUS_719","717","719",0.01521,0.02562,0.00245,108.0,116.1,124.2
"ln-717-728-1","BUS_717-BUS_728","717","728",0.01686,0.02983,0.00281,108.0,116.1,124.2
"ln-717-736-1","BUS_717-BUS_736","717","736",0.03826,0.06752,0.00633,108.0,116.1,124.2
"ln-718-719-1","BUS_718-BUS_719","718","719",0.00851,0.01438,0.00155,108.0,116.1,124.2
"ln-721-755-1","BUS_721-BUS_755","721","755",0.01719,0.0557,0.0057,137.0,147.27,157.55
"ln-723-726-1","BUS_723-BUS_726","723","726",0.02264,0.07314,0.00748,137.0,147.27,157.55
"ln-723-748-1","BUS_723-BUS_748","723","748",0.00372,0.0119,0.00121,137.0,147.27,157.55
"ln-724-730-1","BUS_724-BUS_730","724","730",0.00744,0.02405,0.00247,137.0,147.27,157.55
"ln-725-748-1","BUS_725-BUS_748","725","748",0.00818,0.02653,0.00271,137.0,147.27,157.55
"ln-726-727-1","BUS_726-BUS_727","726","727",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-726-729-1","BUS_726-BUS_729","726","729",0.02711,0.08777,0.00898,137.0,147.27,157.55
"ln-726-743-1","BUS_726-BUS_743","726","743",0.02306,0.07463,0.00764,137.0,147.27,157.55
"ln-731-754-1","BUS_731-BUS_754","731","754",0.05876,0.12025,0.01158,108.0,116.1,124.2
"ln-734-735-1","BUS_734-BUS_735","734","735",0.0024,0.0076,7.8E-4,89.0,95.68,102.35
"ln-735-737-1","BUS_735-BUS_737","735","737",0.00298,0.00959,9.9E-4,137.0,147.27,157.55
"ln-736-777-1","BUS_736-BUS_777","736","777",0.00884,0.01488,0.0015,108.0,116.1,124.2
"ln-738-1430-1","BUS_738-BUS_1430","738","1430",0.03884,0.06446,0.00695,90.0,96.75,103.5
"ln-740-752-1","BUS_740-BUS_752","740","752",0.00256,0.00818,8.3E-4,137.0,147.27,157.55
"ln-740-779-1","BUS_740-BUS_779","740","779",0.00868,0.01537,0.00143,108.0,116.1,124.2
"ln-741-752-1","BUS_741-BUS_752","741","752",0.00636,0.02058,0.0021,137.0,147.27,157.55
"ln-744-768-1","BUS_744-BUS_768","744","768",0.02058,0.03628,0.00339,108.0,116.1,124.2
"ln-745-784-1","BUS_745-BUS_784","745","784",0.0038,0.0124,0.00127,108.0,116.1,124.2
"ln-747-777-1","BUS_747-BUS_777","747","777",4.1E-4,0.0119,0.00122,68.0,73.1,78.2
"ln-750-753-1","BUS_750-BUS_753","750","753",0.00289,0.00777,8.0E-4,137.0,147.27,157.55
"ln-754-759-1","BUS_754-BUS_759","754","759",0.00397,0.00694,6.6E-4,108.0,116.1,124.2
"ln-755-781-1","BUS_755-BUS_781","755","781",0.02868,0.09281,0.00949,108.0,116.1,124.2
"ln-757-774-1","BUS_757-BUS_774","757","774",0.03124,0.05512,0.00516,108.0,116.1,124.2
"ln-758-759-1","BUS_758-BUS_759","758","759",0.00851,0.02744,0.00281,108.0,116.1,124.2
"ln-763-764-1","BUS_763-BUS_764","763","764",0.01413,0.02694,0.00257,108.0,116.1,124.2
"ln-763-767-1","BUS_763-BUS_767","763","767",0.02777,0.08975,0.00918,137.0,147.27,157.55
"ln-764-778-1","BUS_764-BUS_778","764","778",0.06347,0.1138,0.0107,108.0,116.1,124.2
"ln-766-778-1","BUS_766-BUS_778","766","778",0.03752,0.1214,0.01242,137.0,147.27,157.55
"ln-768-779-1","BUS_768-BUS_779","768","779",0.02802,0.0905,0.00924,108.0,116.1,124.2
"ln-770-771-1","BUS_770-BUS_771","770","771",0.04041,0.13058,0.01336,137.0,147.27,157.55
"ln-775-1133-1","BUS_775-BUS_1133","775","1133",0.04545,0.07934,0.00854,90.0,96.75,103.5
"ln-775-1414-1","BUS_775-BUS_1414","775","1414",0.01405,0.04298,0.00513,140.0,150.5,161.0
"ln-778-783-1","BUS_778-BUS_783","778","783",0.00347,0.00901,9.4E-4,137.0,147.27,157.55
"ln-782-783-1","BUS_782-BUS_783","782","783",0.00678,0.0219,0.00222,137.0,147.27,157.55
"ln-786-1183-1","BUS_786-BUS_1183","786","1183",0.0124,0.04545,0.00537,114.0,122.55,131.1
"ln-787-1184-1","BUS_787-BUS_1184","787","1184",0.0124,0.04545,0.00537,114.0,122.55,131.1
"ln-788-1484-1","BUS_788-BUS_1484","788","1484",0.00165,0.00207,3.6E-4,90.0,96.75,103.5
"ln-789-1483-1","BUS_789-BUS_1483","789","1483",0.00165,0.00207,3.6E-4,90.0,96.75,103.5
"ln-790-1483-1","BUS_790-BUS_1483","790","1483",8.3E-4,0.00124,1.2E-4,90.0,96.75,103.5
"ln-791-1483-1","BUS_791-BUS_1483","791","1483",8.3E-4,0.00165,2.4E-4,90.0,96.75,103.5
"ln-792-1240-1","BUS_792-BUS_1240","792","1240",0.00496,0.01405,0.00169,114.0,122.55,131.1
"ln-792-1525-1","BUS_792-BUS_1525","792","1525",0.00413,0.0124,0.00148,114.0,122.55,131.1
"ln-793-1514-1","BUS_793-BUS_1514","793","1514",0.04793,0.06033,0.00525,52.0,55.9,59.8
"ln-794-1334-1","BUS_794-BUS_1334","794","1334",0.00331,0.01157,0.00123,140.0,150.5,161.0
"ln-794-1385-1","BUS_794-BUS_1385","794","1385",0.00661,0.01983,0.00215,140.0,150.5,161.0
"ln-795-1108-1","BUS_795-BUS_1108","795","1108",0.01405,0.02479,0.00257,90.0,96.75,103.5
"ln-795-1520-1","BUS_795-BUS_1520","795","1520",0.01818,0.02397,0.00428,90.0,96.75,103.5
"ln-796-797-1","BUS_796-BUS_797","796","797",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-796-880-1","BUS_796-BUS_880","796","880",0.00579,0.01736,0.00184,114.0,122.55,131.1
"ln-796-1011-1","BUS_796-BUS_1011","796","1011",0.01074,0.03306,0.0039,114.0,122.55,131.1
"ln-796-1103-1","BUS_796-BUS_1103","796","1103",0.00331,0.00992,9.9E-4,114.0,122.55,131.1
"ln-796-1419-1","BUS_796-BUS_1419","796","1419",0.00413,0.01074,0.00174,114.0,122.55,131.1
"ln-796-1596-1","BUS_796-BUS_1596","796","1596",0.00496,0.00826,8.2E-4,90.0,96.75,103.5
"ln-797-881-1","BUS_797-BUS_881","797","881",0.00579,0.01736,0.00184,114.0,122.55,131.1
"ln-797-899-1","BUS_797-BUS_899","797","899",0.01736,0.05041,0.00627,120.0,129.0,138.0
"ln-797-1004-1","BUS_797-BUS_1004","797","1004",0.0124,0.02397,0.00324,120.0,129.0,138.0
"ln-797-1379-1","BUS_797-BUS_1379","797","1379",0.00826,0.02645,0.0031,114.0,122.55,131.1
"ln-797-1597-1","BUS_797-BUS_1597","797","1597",0.00496,0.00826,8.2E-4,90.0,96.75,103.5
"ln-798-799-1","BUS_798-BUS_799","798","799",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-798-1134-1","BUS_798-BUS_1134","798","1134",-0.0,8.3E-4,1.2E-4,114.0,122.55,131.1
"ln-798-1163-1","BUS_798-BUS_1163","798","1163",0.0124,0.03967,0.00428,140.0,150.5,161.0
"ln-798-1299-1","BUS_798-BUS_1299","798","1299",8.3E-4,0.00248,3.1E-4,140.0,150.5,161.0
"ln-799-996-1","BUS_799-BUS_996","799","996",0.01405,0.0438,0.00489,140.0,150.5,161.0
"ln-799-1135-1","BUS_799-BUS_1135","799","1135",-0.0,0.00165,1.7E-4,114.0,122.55,131.1
"ln-799-1300-1","BUS_799-BUS_1300","799","1300",8.3E-4,0.00248,3.1E-4,140.0,150.5,161.0
"ln-800-1356-1","BUS_800-BUS_1356","800","1356",8.3E-4,0.00248,2.7E-4,114.0,122.55,131.1
"ln-801-1356-1","BUS_801-BUS_1356","801","1356",8.3E-4,0.00248,2.4E-4,114.0,122.55,131.1
"ln-802-1087-1","BUS_802-BUS_1087","802","1087",0.00496,0.01322,0.00179,120.0,129.0,138.0
"ln-802-1586-1","BUS_802-BUS_1586","802","1586",8.3E-4,0.00248,2.9E-4,140.0,150.5,161.0
"ln-803-1483-1","BUS_803-BUS_1483","803","1483",0.00496,0.0157,0.00186,120.0,129.0,138.0
"ln-804-1345-1","BUS_804-BUS_1345","804","1345",0.0124,0.0438,0.00457,114.0,122.55,131.1
"ln-804-1426-1","BUS_804-BUS_1426","804","1426",0.01818,0.06281,0.00651,114.0,122.55,131.1
"ln-805-1592-1","BUS_805-BUS_1592","805","1592",-0.0,8.3E-4,1.2E-4,114.0,122.55,131.1
"ln-806-807-1","BUS_806-BUS_807","806","807",-0.0,8.3E-4,1.0E-4,140.0,150.5,161.0
"ln-807-1328-1","BUS_807-BUS_1328","807","1328",0.01074,0.0281,0.00397,120.0,129.0,138.0
"ln-807-1479-1","BUS_807-BUS_1479","807","1479",0.00579,0.02066,0.00203,140.0,150.5,161.0
"ln-808-971-1","BUS_808-BUS_971","808","971",0.00826,0.02562,0.00269,114.0,122.55,131.1
"ln-808-1227-1","BUS_808-BUS_1227","808","1227",0.00413,0.01488,0.00152,114.0,122.55,131.1
"ln-809-904-1","BUS_809-BUS_904","809","904",0.00661,0.01901,0.00198,120.0,129.0,138.0
"ln-809-1216-1","BUS_809-BUS_1216","809","1216",0.01818,0.04463,0.00482,120.0,129.0,138.0
"ln-810-1502-1","BUS_810-BUS_1502","810","1502",0.02149,0.0686,0.00726,140.0,150.5,161.0
"ln-811-812-1","BUS_811-BUS_812","811","812",8.3E-4,0.00124,1.0E-4,90.0,96.75,103.5
"ln-812-860-1","BUS_812-BUS_860","812","860",0.02066,0.02645,0.00489,90.0,96.75,103.5
"ln-812-918-1","BUS_812-BUS_918","812","918",0.01818,0.05868,0.00632,140.0,150.5,161.0
"ln-813-877-1","BUS_813-BUS_877","813","877",0.00331,0.01074,0.00116,140.0,150.5,161.0
"ln-813-1054-1","BUS_813-BUS_1054","813","1054",0.00579,0.02066,0.00218,114.0,122.55,131.1
"ln-814-1462-1","BUS_814-BUS_1462","814","1462",0.00331,0.01157,0.00121,140.0,150.5,161.0
"ln-814-1488-1","BUS_814-BUS_1488","814","1488",0.00413,0.01322,0.00145,112.0,120.4,128.8
"ln-815-928-1","BUS_815-BUS_928","815","928",8.3E-4,0.00248,2.7E-4,140.0,150.5,161.0
"ln-815-1156-1","BUS_815-BUS_1156","815","1156",0.00496,0.01488,0.0016,140.0,150.5,161.0
"ln-815-1315-1","BUS_815-BUS_1315","815","1315",0.00248,0.00744,9.0E-4,112.0,120.4,128.8
"ln-816-817-1","BUS_816-BUS_817","816","817",8.3E-4,0.00165,1.9E-4,140.0,150.5,161.0
"ln-817-1079-1","BUS_817-BUS_1079","817","1079",0.02314,0.0314,0.00569,90.0,96.75,103.5
"ln-817-1477-1","BUS_817-BUS_1477","817","1477",0.01653,0.02066,0.00392,90.0,96.75,103.5
"ln-818-819-1","BUS_818-BUS_819","818","819",0.01653,0.02727,0.00295,19.0,20.42,21.85
"ln-819-954-1","BUS_819-BUS_954","819","954",0.01818,0.05455,0.00649,57.0,61.28,65.55
"ln-819-993-1","BUS_819-BUS_993","819","993",0.01405,0.03884,0.00431,57.0,61.28,65.55
"ln-820-838-1","BUS_820-BUS_838","820","838",0.00413,0.0124,0.0014,114.0,122.55,131.1
"ln-820-1393-1","BUS_820-BUS_1393","820","1393",0.03719,0.09174,0.00975,85.0,91.38,97.75
"ln-821-822-1","BUS_821-BUS_822","821","822",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-821-843-1","BUS_821-BUS_843","821","843",0.01074,0.0314,0.00373,140.0,150.5,161.0
"ln-821-920-1","BUS_821-BUS_920","821","920",0.01157,0.03636,0.00411,114.0,122.55,131.1
"ln-821-1076-1","BUS_821-BUS_1076","821","1076",0.00661,0.02149,0.00235,114.0,122.55,131.1
"ln-821-1199-1","BUS_821-BUS_1199","821","1199",0.00331,0.01074,0.00111,140.0,150.5,161.0
"ln-821-1558-1","BUS_821-BUS_1558","821","1558",0.00661,0.02231,0.00232,114.0,122.55,131.1
"ln-822-844-1","BUS_822-BUS_844","822","844",0.00992,0.03058,0.00363,140.0,150.5,161.0
"ln-822-919-1","BUS_822-BUS_919","822","919",0.01157,0.03636,0.00411,114.0,122.55,131.1
"ln-822-924-1","BUS_822-BUS_924","822","924",0.00909,0.03058,0.00322,114.0,122.55,131.1
"ln-822-1355-1","BUS_822-BUS_1355","822","1355",0.00248,0.00826,9.7E-4,140.0,150.5,161.0
"ln-822-1559-1","BUS_822-BUS_1559","822","1559",0.00661,0.02231,0.00235,114.0,122.55,131.1
"ln-823-825-1","BUS_823-BUS_825","823","825",8.3E-4,0.00165,1.9E-4,90.0,96.75,103.5
"ln-824-826-1","BUS_824-BUS_826","824","826",8.3E-4,0.00165,1.9E-4,90.0,96.75,103.5
"ln-825-1232-1","BUS_825-BUS_1232","825","1232",0.00165,0.00579,7.0E-4,140.0,150.5,161.0
"ln-825-1566-1","BUS_825-BUS_1566","825","1566",0.00496,0.01488,0.00174,140.0,150.5,161.0
"ln-826-1003-1","BUS_826-BUS_1003","826","1003",0.00165,0.00579,6.5E-4,140.0,150.5,161.0
"ln-826-1566-1","BUS_826-BUS_1566","826","1566",0.00496,0.01488,0.00174,140.0,150.5,161.0
"ln-827-911-1","BUS_827-BUS_911","827","911",0.00413,0.01488,0.00143,114.0,122.55,131.1
"ln-827-1337-1","BUS_827-BUS_1337","827","1337",0.03306,0.05702,0.00615,90.0,96.75,103.5
"ln-828-829-1","BUS_828-BUS_829","828","829",0.00992,0.03058,0.00361,57.0,61.28,65.55
"ln-829-1268-1","BUS_829-BUS_1268","829","1268",0.01901,0.05785,0.00687,114.0,122.55,131.1
"ln-829-1489-1","BUS_829-BUS_1489","829","1489",0.00661,0.01983,0.00235,114.0,122.55,131.1
