"ID","MW","MVAr","ConstMvaMW","ConstMvaMVAr","ConstIMW","ConstIMVAr","ConstYMW","ConstYMVAr","InService"
"load-492-1",8.653,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-493-1",38.089,17.85,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-494-1",32.895,18.7,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-495-1",9.52,2.55,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-496-1",20.387,2.55,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-497-1",20.774,5.1,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-498-1",20.774,3.4,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-499-1",18.207,2.55,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-500-1",4.335,0.85,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-501-1",45.007,10.2,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-502-1",34.629,8.5,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-503-1",15.589001,5.95,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-504-1",22.508,6.8,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-505-1",23.375,5.1,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-506-1",14.722,4.25,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-507-1",23.375,5.1,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-508-1",26.842999,5.95,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-509-1",2.24,2.125,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-510-1",4.768,1.275,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-511-1",13.855,2.55,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-512-1",6.3150005,0.255,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-514-1",27.676,12.75,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-515-1",31.187,14.45,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-520-1",9.605,1.445,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-521-1",6.3840003,0.85,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-522-1",14.203,2.04,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-523-1",0.4849997,0.17,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-524-1",17.315,2.55,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-525-1",18.785,3.4849997,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-526-1",11.084,3.995,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-527-1",4.768,1.7,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-528-1",6.7490005,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-529-1",5.55,1.36,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-530-1",4.335,1.7,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-531-1",3.4679997,1.7,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-532-1",6.655,1.7,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-533-1",10.387,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-534-1",7.089,2.04,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-535-1",0.8669999,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-536-1",17.867,5.78,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-537-1",5.084,1.615,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-538-1",13.939999,3.5700002,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-540-1",5.78,1.105,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-541-1",2.805,0.085,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-542-1",9.682,0.85,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-543-1",15.206,0.595,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-544-1",6.367,0.17,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-545-1",18.598,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-547-1",16.737,6.9699993,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-548-1",6.5359993,1.87,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-549-1",13.081999,1.53,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-550-1",3.74,0.085,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-551-1",8.406,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-552-1",10.872,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-553-1",13.590999,1.105,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-554-1",3.23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-555-1",3.23,0.595,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-556-1",21.998,6.12,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-557-1",14.441,2.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-558-1",5.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-559-1",9.257,1.19,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-560-1",9.342,2.04,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-561-1",11.637,3.74,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-562-1",11.637,3.74,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-563-1",10.361,0.085,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-566-1",10.786,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-567-1",4.675,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-570-1",6.961,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-571-1",8.236,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-572-1",10.446,1.02,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-573-1",2.805,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-574-1",1.87,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-575-1",7.471,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-577-1",5.1,0.255,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-578-1",18.598,4.675,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-579-1",2.805,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-580-1",7.642,1.53,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-581-1",9.767,2.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-582-1",5.78,6.885,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-583-1",13.081999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-584-1",9.936,2.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-585-1",15.632001,3.4849997,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-586-1",7.131,1.87,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-588-1",10.701,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-589-1",8.406,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-590-1",12.401,2.55,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-591-1",11.297,0.85,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-592-1",3.23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-593-1",11.637,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-594-1",7.471,2.295,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-595-1",2.89,0.68,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-596-1",4.93,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-597-1",3.8249998,0.085,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-598-1",3.8249998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-599-1",3.06,0.34,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-600-1",9.342,1.02,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-601-1",6.5359993,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-602-1",4.675,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-603-1",31.679,3.74,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-604-1",23.273,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-605-1",7.471,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-606-1",0.765,0.085,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-607-1",3.4849997,0.595,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-608-1",1.87,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-609-1",4.42,1.36,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-610-1",6.792,1.105,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-611-1",4.675,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-612-1",11.042,25.5,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-613-1",11.042,25.5,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-615-1",29.809002,5.61,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-616-1",4.111,1.53,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-618-1",5.471,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-619-1",18.377,1.7850001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-620-1",8.236,0.85,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-621-1",6.027,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-622-1",0.935,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-623-1",22.253,6.5449996,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-624-1",6.961,1.87,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-625-1",8.832,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-626-1",35.836,1.36,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-627-1",11.637,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-628-1",18.598,3.23,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-629-1",9.257,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-630-1",21.913,5.355,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-631-1",9.597,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-632-1",14.355999,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-633-1",9.342,2.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-635-1",10.361,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-636-1",6.5359993,1.53,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-637-1",6.027,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-638-1",3.74,1.87,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-639-1",14.950999,6.6300006,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-640-1",5.695,0.68,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-641-1",15.037001,1.105,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-642-1",9.342,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-643-1",8.321,1.19,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-646-1",3.74,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-647-1",14.612001,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-648-1",10.578,1.36,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-649-1",14.612001,1.105,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-650-1",9.342,5.61,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-651-1",21.913,3.9100003,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-652-1",3.3860006,0.595,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-653-1",12.740999,1.02,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-654-1",6.5359993,2.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-655-1",3.74,1.87,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-656-1",3.655,0.085,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-657-1",18.173,3.74,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-658-1",10.786,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-659-1",1.87,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-660-1",7.471,1.36,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-661-1",1.36,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-664-1",43.053,16.32,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-665-1",26.077997,4.165,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-666-1",6.5359993,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-667-1",14.441,0.85,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-668-1",2.295,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-669-1",5.1,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-670-1",21.998,1.19,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-671-1",8.066,2.295,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-672-1",1.87,0.17,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-673-1",8.406,1.87,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-674-1",8.661,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-675-1",1.7,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-676-1",2.295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-677-1",8.066,8.075,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-678-1",21.403,6.9699993,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-679-1",21.403,6.9699993,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-680-1",0.935,0.255,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-681-1",70.932,34.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-683-1",14.017001,2.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-684-1",20.468,3.74,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-685-1",8.832,1.7,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-686-1",9.682,0.34,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-687-1",0.935,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-688-1",10.191,25.5,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-689-1",10.191,5.1,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-690-1",7.897,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-691-1",1.36,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-692-1",5.1,1.36,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-693-1",6.792,0.595,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-694-1",9.172,0.34,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-695-1",1.36,0.17,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-696-1",5.695,1.02,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-697-1",3.655,0.17,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-698-1",5.78,1.87,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-699-1",22.763,3.145,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-700-1",9.342,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-701-1",2.465,0.595,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-702-1",10.276,0.595,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-703-1",19.108,2.295,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-704-1",9.767,0.85,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-705-1",22.848,5.61,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-706-1",9.342,2.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-707-1",9.342,2.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-708-1",13.590999,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-709-1",18.598,4.165,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-710-1",1.87,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-711-1",4.08,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-712-1",20.383,5.015,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-713-1",17.247,4.675,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-714-1",12.231,1.02,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-715-1",5.1,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-716-1",2.04,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-717-1",2.04,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-718-1",15.377,5.61,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-719-1",16.737,2.805,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-720-1",17.247,5.1,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-721-1",5.695,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-722-1",10.361,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-723-1",5.857,1.53,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-724-1",11.637,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-725-1",5.525,0.17,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-728-1",2.805,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-729-1",16.397,2.72,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-730-1",16.737,4.675,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-731-1",6.111,0.17,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-732-1",3.4849997,1.53,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-733-1",0.935,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-735-1",8.406,3.74,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-736-1",3.74,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-737-1",12.911001,3.3150003,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-738-1",9.767,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-739-1",11.552,1.7850001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-740-1",10.276,2.72,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-741-1",9.342,0.34,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-742-1",2.635,0.34,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-743-1",5.942,1.275,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-744-1",1.275,13.6,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-745-1",5.61,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-746-1",6.5359993,2.295,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-747-1",4.675,0.425,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-748-1",15.970999,4.165,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-749-1",3.8249998,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-750-1",18.598,5.61,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-752-1",5.185,1.36,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-753-1",11.637,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-754-1",32.275,22.95,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-755-1",23.783,26.35,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-756-1",10.021,1.53,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-757-1",1.36,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-758-1",13.762,2.125,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-759-1",5.857,0.85,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-760-1",13.762,2.635,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-761-1",4.675,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-762-1",13.337,1.02,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-763-1",10.361,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-764-1",5.44,0.17,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-765-1",4.25,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-766-1",8.661,1.7850001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-767-1",2.21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-768-1",6.367,2.55,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-769-1",10.701,1.87,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-770-1",4.675,0.68,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-771-1",11.212,0.85,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-772-1",7.897,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-773-1",6.027,0.085,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-774-1",3.74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-775-1",12.146,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-776-1",12.316,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-778-1",12.316,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-779-1",1.275,0.34,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-780-1",4.675,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-781-1",3.4849997,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-782-1",12.146,0.765,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-783-1",7.131,0.255,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-784-1",3.23,1.36,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-785-1",8.832,0.935,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-787-1",20.553,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-788-1",3.9100003,3.502,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-790-1",46.197,24.59,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-792-1",9.512,2.686,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-793-1",0.595,0.221,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-794-1",7.3860006,2.159,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-795-1",10.933,6.035,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-796-1",18.088,4.624,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-798-1",6.027,3.358,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-802-1",4.675,1.64,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-803-1",3.9100003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-804-1",33.039,3.655,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-805-1",11.382,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-808-1",16.312,5.364,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-809-1",16.992,3.358,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-810-1",4.845,1.487,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-811-1",2.89,0.89300007,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-813-1",11.127,6.554,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-814-1",13.676999,9.163,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-815-1",13.676999,5.066,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-816-1",7.727,0.298,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-818-1",9.23,0.89300007,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-820-1",27.353,7.599,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-823-1",3.23,0.969,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-824-1",2.72,0.672,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-827-1",1.19,0.748,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-828-1",4.845,1.046,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-830-1",9.427,1.046,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-831-1",10.021,1.7850001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-832-1",3.4,0.595,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-834-1",25.823,17.884,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-835-1",15.461999,8.347,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-837-1",7.046,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-838-1",16.312,4.318,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-839-1",2.471,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-841-1",8.151,1.7170001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-842-1",6.027,2.159,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-843-1",3.9100003,1.862,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-845-1",12.061,4.25,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-846-1",12.486,4.25,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-847-1",9.342,4.922,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-849-1",15.970999,4.021,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-850-1",10.701,4.021,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-851-1",12.061,0.89300007,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-852-1",9.342,4.922,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-853-1",6.877,2.159,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-857-1",3.74,0.374,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-858-1",14.866,4.471,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-859-1",7.471,3.502,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-860-1",14.781,2.082,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-861-1",18.343,6.7829995,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-862-1",11.212,2.457,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-865-1",15.461999,4.394,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-866-1",5.44,1.7170001,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-867-1",7.642,1.487,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-868-1",6.622,1.564,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-870-1",5.695,2.236,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-871-1",3.06,0.89300007,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-872-1",7.3860006,0.0,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-873-1",8.832,2.014,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-875-1",7.2159996,2.159,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-877-1",9.512,3.502,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-878-1",26.248,5.814,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-882-1",4.165,1.266,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-883-1",6.707,1.938,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-884-1",8.406,0.672,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-886-1",10.957,0.518,1.0,1.0,0.0,0.0,0.0,0.0,true
"load-887-1",1.936,1.7170001,1.0,1.0,0.0,0.0,0.0,0.0,true
